Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
EXECUTIVE ENGINEER,Internal,EE DAO AE,Anil Kumar,09-May-2026 07:56 AM,13-May-2026 10:00 AM,techsummary_2130964.pdf (294.18 KB),03-Jun-2026,"INR 1,367,557.62",90.0,Anil Kumar,25-Jun-2026 03:18 PM,A65.pdf (424.00 KB),AOC,Technical,Technical Summary,Anil Kumar,09-May-2026 06:28 AM,technical_2130964.pdf,EXECUTIVE ENGINEER,Internal,"Executive Engineer, Divisional Accountant, Assistant Engineer,",Anil Kumar,25-May-2026 01:39 AM,finsummary_2130964.pdf (527.94 KB),Finance,Financial Summary,Anil Kumar,24-May-2026 08:57 PM,finance_2130964.pdf,BOQ Comparative Chart,1.0,6077892.0,M/S A.P. DEVELOPERS,INR,"1,367,557.62",1.0,6077892.0,M/S A.P. DEVELOPERS,01-May-2026 01:13 PM,Accepted-AOC,L1,25-Jun-2026 03:18 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE SAHARANPUR CIRCLE||EE MUZAFFARNAGAR,2026_REDUP_1140518_65,18/RED/Tender19/2025-26 Dated 02.04.2026,Gram Khaikheda me main gate se master Jaiprakash Dhiman ke Tirahe Tak interlocking tiles va nali Nirman karya,AOC,EXECUTIVE ENGINEER RURAL ENGINEERING DEPARTMENT,EXECUTIVE ENGINEER RURAL ENGINEERING DEPARTMENT VIKAS BHAWAN 3rd FLOOR MUZAFFARNAGAR,1.0,Fee/PreQual/Technical,.pdf,NIT,766.0,Nil,Nil,No,1.0,SBI Bank,Gram Khaikheda me main gate se master Jaiprakash Dhiman ke Tirahe Tak interlocking tiles va nali Nirman karya,Gram Khaikheda me main gate se master Jaiprakash Dhiman ke Tirahe Tak interlocking tiles va nali Nirman karya,Gram Khaikheda me main gate se master Jaiprakash Dhiman ke Tirahe Tak interlocking tiles va nali Nirman karya ,NA ,"13,69,000",Civil Works,NA ,Tender,90.0,90.0,MUZAFFARNAGAR,251001.0,MUZAFFARNAGAR ,EXECUTIVE ENGINEER RURAL ENGINEERING DEPARTMENT VIKAS BHAWAN 3rd FLOOR MUZAFFARNAGAR ,25-Apr-2026 12:00 PM ,EXECUTIVE ENGINEER RURAL ENGINEERING DEPARTMENT V,No ,No,"28,000",Yes,fixed,,Nil,Nil,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE SAHARANPUR CIRCLE||EE MUZAFFARNAGAR,18/RED/Tender19/2025-26 Dated 02.04.2026,2026_REDUP_1140518_65,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,25-Apr-2026 10:00 AM,04-May-2026 12:30 PM,25-Apr-2026 10:00 AM,02-May-2026 12:00 PM,NA ,NA ,25-Apr-2026 10:00 AM,02-May-2026 12:00 PM,13-May-2026 10:00 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6077510.0,PRAVINDRA KUMAR,01-May-2026 11:53 AM,Rejected-Finance,L2,25-May-2026 01:39 AM,,,,,AOC,,,,,.pdf,T1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
