Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Tender Stage
Er Narendra Chaudhry,Internal,,Narendra chaudhary,22-May-2026 04:13 PM,22-May-2026 04:15 PM,techsummary_2134585.pdf (476.72 KB),15-Jun-2026,"INR 3,164,628.83",90.0,Narendra chaudhary,15-Jun-2026 04:44 PM,Amit0004.pdf (1103.00 KB),l1,Technical,Summary,Narendra chaudhary,22-May-2026 04:09 PM,technical_2134585.pdf,1.0,6084816.0,JAI SHREE SHYAM ENTERPRISES,INR,"3,164,628.83",Er Narendra Chaudhry,Internal,,Narendra chaudhary,15-Jun-2026 04:41 PM,finsummary_2134585.pdf (1102.61 KB),Finance,Summary,Narendra chaudhary,15-Jun-2026 04:40 PM,finance_2134585.pdf,BOQ Comparative Chart,1,6084816,JAI SHREE SHYAM ENTERPRISES,03-May-2026 11:53 PM,Accepted-AOC,l1,15-Jun-2026 04:44 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,2026_REDUP_1142669_62,59/RED/Tender/Unnao/26-27 Dt-06-04-2026,Gram Ichauli me Amit Kushwaha ke Darwaje se Ram Naresh singh ke Darwaje tak. Vikash Khand- Bicchiya,AOC,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,59/RED/Tender/Unnao/26-27 Dt-06-04-2026,2026_REDUP_1142669_62,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,Gram Ichauli me Amit Kushwaha ke Darwaje se Ram Naresh singh ke Darwaje tak. Vikash Khand- Bicchiya,Gram Ichauli me Amit Kushwaha ke Darwaje se Ram Naresh singh ke Darwaje tak. Vikash Khand- Bicchiya,Plz Refer Doc ,NA ,"31,90,000",Civil Works,NA ,Tender,90.0,90.0,Unnao,209801.0,NA ,NA ,NA ,EE RED OFFICE UNNAO,No ,No,28-Apr-2026 09:00 AM,04-May-2026 12:30 PM,28-Apr-2026 09:00 AM,04-May-2026 12:00 PM,NA ,NA ,28-Apr-2026 09:00 AM,04-May-2026 12:00 PM,22-May-2026 04:15 PM,"64,000",Yes,fixed,,Nil,Nil,Er Narendra Chaudhary,Vikas Bhawan Unnao,"2,384",Nil,Nil,No,1.0,SBI Bank,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6084729,M/S RAHUL PRATAP SINGH,03-May-2026 02:37 PM,Rejected-AOC,l2,15-Jun-2026 04:44 PM,,,,,AOC,,,,,,,,,,,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
