S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage
1,6106685,FULCHAND,11-May-2026 08:58 PM,Accepted-AOC,aoc,01-Jun-2026 03:25 PM,"Chief Engineer PWD Varanasi Zone||S.E. Jaunpur - Ghazipur Circle PWD Jaunpur||Construction Division, PWD Jaunpur",2026_CEUVZ_1145819_9,1314/4A date 21-4-2026,Patch Repair Work at SH and ODR roads in Vikash khand Barsathi in Distt. Jaunpur,1.0,6106685.0,FULCHAND,INR,"552,383.47",01-Jun-2026,"INR 552,383.47",180.0,Vishal Singh,01-Jun-2026 03:25 PM,ramnagarful.pdf (192.00 KB),a,EE VISHAL SINGH,Internal,AE2,Vishal Singh,23-May-2026 06:47 PM,finsummary_2142685.pdf (63.95 KB),Technical,Responsive letter,Vishal Singh,19-May-2026 01:58 AM,technical_2142685.pdf,EE VISHAL SINGH,Internal,ae,Vishal Singh,19-May-2026 02:00 AM,19-May-2026 09:00 AM,techsummary_2142685.pdf (63.95 KB),Finance,L1,Vishal Singh,23-May-2026 06:45 PM,finance_2142685.pdf,BOQ Comparative Chart,AOC,07-May-2026 09:00 AM,13-May-2026 12:30 PM,07-May-2026 09:00 AM,13-May-2026 12:00 PM,NA ,NA ,07-May-2026 09:00 AM,13-May-2026 12:00 PM,19-May-2026 09:00 AM,856.0,Nil,Nil,No,"Chief Engineer PWD Varanasi Zone||S.E. Jaunpur - Ghazipur Circle PWD Jaunpur||Construction Division, PWD Jaunpur",1314/4A date 21-4-2026,2026_CEUVZ_1145819_9,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,"95,000",Yes,fixed,,Nil,Nil,Patch Repair Work at SH and ODR roads in Vikash khand Barsathi in Distt. Jaunpur,Patch Repair Work at SH and ODR roads in Vikash khand Ramnagar in Distt. Jaunpur,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,180.0,Jaunpur,222002.0,NA ,NA ,NA ,"E.E. Construction Division, P.W.D. Jaunpur",No ,No,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,Technical Doc,"E.E. Construction Division, P.W.D. Jaunpur","E.E. Construction Division, P.W.D. Jaunpur",AOC
2,6112788,M/S PUJA CONSTRUCTION,13-May-2026 11:36 AM,Rejected-Finance,NOT,23-May-2026 06:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial Doc,,,AOC
3,6112810,Shailendra Construction,13-May-2026 11:56 AM,Rejected-Finance,NOT,23-May-2026 06:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
