S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Stage
1,6077256,M/S JAI MAA BHAGAWATI VINDHYACHALI TRADERS,29-Apr-2026 12:33 PM,Accepted-AOC,AOC,29-Jun-2026 01:45 PM,1.0,6077256.0,M/S JAI MAA BHAGAWATI VINDHYACHALI TRADERS,INR,"427,641.48",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE BALLIA,2026_REDUP_1140594_1,19/EE/RED/dt-02-04-2026,Lot-05 Civil coart Ballia ke parisar me RO Water Machin Plant,29-Jun-2026,"INR 427,641.48",90.0,Ratnesh Kumar Gond,29-Jun-2026 01:45 PM,RispansivNonRispansiv.pdf (34.00 KB),AEDAO,ee,Internal,AEDAO,Ratnesh Kumar Gond,29-Jun-2026 01:34 PM,finsummary_2129976.pdf (33.72 KB),Technical,AEDAO,ROLI VISHVKARMA,06-May-2026 02:03 PM,technical_2129976.pdf,ee,Internal,AEDAO,ROLI VISHVKARMA,12-May-2026 12:53 PM,13-May-2026 10:00 AM,techsummary_2129976.pdf (80.63 KB),Finance,AEDAO,ROLI VISHVKARMA,14-May-2026 01:01 PM,finance_2129976.pdf,AOC,856.0,Nil,Nil,No,EE RED DIV BALLIA,EE RED DIV BALLIA,25-Apr-2026 09:00 AM,30-Apr-2026 12:30 PM,25-Apr-2026 09:00 AM,30-Apr-2026 12:00 PM,NA ,NA ,25-Apr-2026 09:00 AM,30-Apr-2026 12:00 PM,13-May-2026 10:00 AM,1,Fee/PreQual/Technical,.pdf,sbd,"11,000",Yes,fixed,,Nil,Nil,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE BALLIA,19/EE/RED/dt-02-04-2026,2026_REDUP_1140594_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,Lot-05 Civil coart Ballia ke parisar me RO Water Machin Plant,Lot-05 Civil coart Ballia ke parisar me RO Water Machin Plant,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,NA ,BALLIA,277001.0,EE RED DIV BALLIA ,EE RED DIV BALLIA ,29-Apr-2026 09:00 AM ,EE RED DIV BALLIA,No ,No,1.0,SBI Bank,AOC
2,6074829,M/s SHAKTI CONSTRUCTION,28-Apr-2026 03:28 PM,Rejected-Finance,2lowest,29-Jun-2026 01:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,2,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
