Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
06-Jun-2026 04:00 PM,12-Jun-2026 01:00 PM,06-Jun-2026 04:00 PM,12-Jun-2026 11:00 AM,NA ,NA ,06-Jun-2026 04:00 PM,12-Jun-2026 11:00 AM,15-Jun-2026 02:10 PM,"64,000",No,fixed,,Nil,Nil,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation works Circle Saharanpur||E E L D E Yamuna Canal Prabudhnagar(Muzaffarnagar),C-45/03/EE/2026-27 DT 05.06.2026,2026_UPIDC_1157692_3,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,Technical Docoments,EE LOWER DIVISION YAMUNA CANAL SHAMLI,EE LOWER DIVISION YAMUNA CANAL OFFICE SHAMLI.,Internal cleaning work from Km 0.00 to Km 8.045 of Lank drain.,Internal cleaning work from Km 0.00 to Km 8.045 of Lank drain.,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,15.0,SHAMLI,247776.0,NA ,NA ,NA ,EE LOWER DIVISION YAMUNA CANAL OFFICE SHAMLI.,No ,No,944.0,Nil,Nil,No,AOC,Finance,TECH,vivek varshney,19-Jun-2026 03:14 PM,,BOQ Comparative Chart,VIVEK VARSHNEY,Internal,PARVEEN JOSIA,vivek varshney,15-Jun-2026 01:58 PM,15-Jun-2026 02:10 PM,techsummary_2169535.pdf (303.14 KB),Technical,TECH,vivek varshney,15-Jun-2026 01:44 PM,,VIVEK VARSHNEY,Internal,PARVEEN JOSIA,vivek varshney,19-Jun-2026 03:17 PM,finsummary_2169535.pdf (322.99 KB),19-Jun-2026,"INR 469,266.3",15.0,vivek varshney,19-Jun-2026 03:21 PM,LANKH.pdf (323.00 KB),A,1.0,6190059.0,SUDESH KUMAR CONTRACTOR,INR,"469,266.3",U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation works Circle Saharanpur||E E L D E Yamuna Canal Prabudhnagar(Muzaffarnagar),2026_UPIDC_1157692_3,C-45/03/EE/2026-27 DT 05.06.2026,Internal cleaning work from Km 0.00 to Km 8.045 of Lank drain.,1,6186208,OMBIR CONTRACTOR,10-Jun-2026 06:23 PM,Rejected-Technical,R,15-Jun-2026 01:58 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial Docoments,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6190084,Poonam,12-Jun-2026 10:35 AM,Rejected-Technical,R,15-Jun-2026 01:58 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6188889,PREM DEVCHAUDHARY ENTERPRISES,11-Jun-2026 08:39 PM,Rejected-AOC,A,19-Jun-2026 03:22 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6186500,ramarshad,10-Jun-2026 07:46 PM,Rejected-Technical,R,15-Jun-2026 01:58 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6190059,SUDESH KUMAR CONTRACTOR,12-Jun-2026 10:46 AM,Accepted-AOC,A,19-Jun-2026 03:22 PM,AOC
