Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"2,714",Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,11-Apr-2026 05:00 PM,22-Apr-2026 11:00 AM,11-Apr-2026 05:00 PM,21-Apr-2026 05:00 PM,NA ,NA ,11-Apr-2026 05:00 PM,21-Apr-2026 05:00 PM,14-May-2026 03:30 PM,"2,21,000",No,fixed,,Nil,Nil,Directorate of Local Bodies UP||Aligarh Municipal Corporation,6269(302)/NNA/2025-26,2026_DOLBU_1116785_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,EE,NAGAR NIGAM ALIGARH,NIRMAN WORK,NIRMAN WORK,Please refer Tender documents. ,NA ,"22,14,000",Civil Works,NA ,Tender,90.0,60.0,ALIGARH,202001.0,NA ,NA ,NA ,NAGAR NIGAM ALIGARH,No ,No,AOC,ce,Internal,ee,Danish Haider Naqvi,14-May-2026 03:13 PM,14-May-2026 03:30 PM,techsummary_2121022.pdf (193.40 KB),Finance,ok,Rajvir Singh,19-May-2026 04:06 PM,,BOQ Comparative Chart,CE,Internal,EE,Rajvir Singh,19-May-2026 05:10 PM,finsummary_2121022.pdf (193.38 KB),Technical,All Documents Completed,Danish Haider Naqvi,14-May-2026 03:10 PM,technical_2121022.pdf,1,6061413,M/S HARSH ENTERPRISES,21-Apr-2026 02:30 PM,Accepted-AOC,ok,04-Jun-2026 08:17 PM,Directorate of Local Bodies UP||Aligarh Municipal Corporation,2026_DOLBU_1116785_2,6269(302)/NNA/2025-26,NIRMAN WORK,1.0,6061413.0,M/S HARSH ENTERPRISES,INR,"2,194,074",04-Jun-2026,"INR 2,194,074",60.0,Rajvir Singh,04-Jun-2026 08:17 PM,cammetti.pdf (193.00 KB),ok,AOC
,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,6061360,TEJ PRAKASH,21-Apr-2026 02:17 PM,Rejected-Finance,OK,19-May-2026 05:10 PM,,,,,,,,,,,,,,,,,AOC
