Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Instrument Type,Name,Address,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
29-Jun-2026,"INR 96,019.95",60.0,Shiv Kumar,28-Jun-2026 05:49 PM,24.pdf (398.00 KB),Directorate of Local Bodies UP||Nagar Palika Parishad Sandila Hardoi,2026_DOLBU_1152574_1,229/NP/NV/RVA/2026-27,24-npp sandila me wno24 me diwedi ke makan jitendra ke maakan tak cc sadak va nali nirman karya,1.0,6209508.0,UMESH CHANDRA RATHORE CONTRACTOR,INR,"96,019.95",1.0,6210507.0,M/S PARVEZ ALAM CONTRACTOR AND SUPPLIERS,21-Jun-2026 04:57 PM,Rejected-AOC,L2,28-Jun-2026 05:49 PM,Technical,2 ADMITTED,Shiv Kumar,27-Jun-2026 04:55 PM,,eo and je,Internal,,Shiv Kumar,28-Jun-2026 05:48 PM,finsummary_2159110.pdf (397.69 KB),Finance,UMESH CHANDRA RATHORE CONTRACTOR WINNER,Shiv Kumar,28-Jun-2026 05:44 PM,,BOQ Comparative Chart,eo and je,Internal,,Shiv Kumar,27-Jun-2026 05:04 PM,27-Jun-2026 05:30 PM,techsummary_2159110.pdf (712.65 KB),AOC,23-May-2026 05:00 PM,23-Jun-2026 11:00 AM,23-May-2026 05:00 PM,22-Jun-2026 05:00 PM,NA ,NA ,23-May-2026 05:00 PM,22-Jun-2026 05:00 PM,27-Jun-2026 05:30 PM,Directorate of Local Bodies UP||Nagar Palika Parishad Sandila Hardoi,229/NP/NV/RVA/2026-27,2026_DOLBU_1152574_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,24-npp sandila me wno24 me diwedi ke makan jitendra ke maakan tak cc sadak va nali nirman karya,24-npp sandila me wno24 me diwedi ke makan jitendra ke maakan tak cc sadak va nali nirman karya,Please refer Tender documents. ,NA ,"1,21,529",Civil Works,NA ,Tender,90.0,60.0,nagar palika parishad sandila,241204.0,NA ,NA ,NA ,nagar palika parishad sandila,No ,No,1,DD - Demand Draft,EO and JEsandila,sandila,1.0,date extend,Date,,122.0,adhishashi adhikari nagar palika parishad,sandila,No,1.0,Fee/PreQual/Technical,.pdf,tech,"10,500",No,fixed,,adhishashi adhikari nagar palika parishad,sandila,AOC
,,,,,,,,,,,,,,,2.0,6209508.0,UMESH CHANDRA RATHORE CONTRACTOR,20-Jun-2026 05:21 PM,Accepted-AOC,L1,28-Jun-2026 05:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,BC - Bankers Cheque,,,2.0,conditions apply,Other,,,,,,2.0,Finance,.xls,boq,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,SS - Small Savings Instrument,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,AOC
