Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
10-Jun-2026,"INR 62,371,192.97",270.0,RAKESH VERMA,10-Jun-2026 09:11 PM,Aoc07.pdf (578.00 KB),Enclosed,1,6061442,ARYAN ENTERPRISES,24-Apr-2026 01:39 PM,Accepted-AOC,Accepted,10-Jun-2026 09:11 PM,1.0,6061442.0,ARYAN ENTERPRISES,INR,"62,371,192.97",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-7 Lucknow,2026_UPPRC_1137422_1,07/UPPCL/GM-7/E-TENDER/2026-27 Dated-09.04.2026,Construction of Non-Residential Buildings of Thana Sachendi at Commissionerate District-Kanpur Nagar (U.P.),Finance,Enclosed,RAKESH VERMA,10-Jun-2026 09:05 PM,finance_2124001.pdf,BOQ Comparative Chart,"General Manager, Zone-7, Lucknow",Internal,"General Manager, Zone-3, Lucknow, Project Manager, Unit-10, Kanpur, Accountant, Unit-10, Kanpur",RAKESH VERMA,07-May-2026 04:28 PM,08-May-2026 04:00 PM,techsummary_2124001.pdf (2942.77 KB),Technical,Enclosed,RAKESH VERMA,07-May-2026 04:24 PM,technical_2124001.pdf,"General Manager, Zone-7, Lucknow",Internal,"General Manager, Zone-3, Ayodhya, Project Manager, Unit-10, Kanpur, Accountant, Unit-10, Kanpur",RAKESH VERMA,10-Jun-2026 09:09 PM,finsummary_2124001.pdf (2942.77 KB),AOC,1,Fee/PreQual/Technical,.pdf,BIDDOC,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-7 Lucknow,07/UPPCL/GM-7/E-TENDER/2026-27 Dated-09.04.2026,2026_UPPRC_1137422_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,Construction of Non-Residential Buildings of Thana Sachendi at Commissionerate District-Kanpur Nagar (U.P.),Construction of Non-Residential Buildings of Thana Sachendi at Commissionerate District-Kanpur Nagar (U.P.),Please refer Tender documents. ,NA ,"6,28,11,000",Civil Works - Buildings,NA ,Tender,90.0,270.0,District-Kanpur Nagar (U.P.),208001.0,NA ,NA ,NA ,Lucknow,No ,No,"12,56,000",No,fixed,,Nil,Nil,"General Manager, Zone-7, Lucknow","General Manager, Zone-7, U.P. Projects Corporation Ltd. Lucknow. Gomti Barrage, Left Bank, Gomti Nagar Lucknow.","17,700",Nil,Nil,No,17-Apr-2026 11:00 AM,24-Apr-2026 04:00 PM,17-Apr-2026 11:00 AM,24-Apr-2026 02:00 PM,NA ,NA ,17-Apr-2026 11:00 AM,24-Apr-2026 02:00 PM,08-May-2026 04:00 PM,AOC
,,,,,,,2,6065008,PREM ENTERPRISES,23-Apr-2026 06:43 PM,Rejected-AOC,Accepted,10-Jun-2026 09:11 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
