EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
"1,01,953",No,fixed,,Nil,Nil,1.0,SBI Bank,"1,704",Nil,Nil,No,28-Feb-2026 11:00 AM,25-Mar-2026 03:00 PM,28-Feb-2026 11:00 AM,24-Mar-2026 03:00 PM,NA ,NA ,28-Feb-2026 11:00 AM,24-Mar-2026 03:00 PM,23-Apr-2026 04:30 PM,1.0,Fee/PreQual/Technical,.pdf,TENDERNOTICE,WARD NO.31 ME TOWN HALL PARISAR ME A.V.V.P KARYALAY KE SAMNE STHIT JARJAR CHHAT KA NAV NIRMAN AV INDIRA GANDHI BALIKA INTER COLLEGE ME ALLUMINIUM KHIDKI LAGANE KA KARYA,WARD NO.31 ME TOWN HALL PARISAR ME A.V.V.P KARYALAY KE SAMNE STHIT JARJAR CHHAT KA NAV NIRMAN AV INDIRA GANDHI BALIKA INTER COLLEGE ME ALLUMINIUM KHIDKI LAGANE KA KARYA,Please refer Tender documents. ,NA ,"10,19,531",Civil Works,NA ,Tender,90.0,90.0,NPP DEORIA,274001.0,NA ,NA ,NA ,NPP DEORIA,No ,No,Directorate of Local Bodies UP||Nagar Palika Parishad Deoria Deoria,Ref.4222/Ni.Vi.-25-26/Deoria Dated 25-02-2026,2026_DOLBU_1120164_262,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,EO NPP DEORIA,NPP DEORIA,AOC,1,5995500,M/S DURGA PD. THIOKEDAR,22-Mar-2026 11:59 PM,Rejected-Finance,L2,24-Apr-2026 07:24 PM,1.0,5995524.0,M/S SHRI ENGINEERING WORKS AND CONTRACTOR AND SUPPLYER,INR,"1,018,307",Directorate of Local Bodies UP||Nagar Palika Parishad Deoria Deoria,2026_DOLBU_1120164_262,Ref.4222/Ni.Vi.-25-26/Deoria Dated 25-02-2026,WARD NO.31 ME TOWN HALL PARISAR ME A.V.V.P KARYALAY KE SAMNE STHIT JARJAR CHHAT KA NAV NIRMAN AV INDIRA GANDHI BALIKA INTER COLLEGE ME ALLUMINIUM KHIDKI LAGANE KA KARYA,Technical,TECHNICAL BID OPENED,Sanjay kumar Tiwari,22-Apr-2026 02:25 PM,,"SANJAY KUMAR TIWARI, JAI RAM YADAV, POOJA, PURSHOTTAM SINGH",Internal,"EO,AE,JE,AC",Poo Ja,23-Apr-2026 04:08 PM,23-Apr-2026 04:30 PM,techsummary_2085592.pdf (499.93 KB),27-May-2026,"INR 1,018,307",90.0,Sanjay kumar Tiwari,17-Jun-2026 08:16 AM,Scan_0013.pdf (580.00 KB),"SANJAY KUMAR TIWARI, JAI RAM YADAV, POOJA, PURSHOTTAM SINGH",Internal,"EO,AE,JE,AC",Poo Ja,24-Apr-2026 07:24 PM,finsummary_2085592.pdf (94.06 KB),Finance,FINANCIAL BID OPENED,Sanjay kumar Tiwari,24-Apr-2026 10:41 AM,,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,5995524,M/S SHRI ENGINEERING WORKS AND CONTRACTOR AND SUPPLYER,22-Mar-2026 11:42 PM,Accepted-AOC,L1,17-Jun-2026 08:16 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,5995506,OM ASSOCIATE,22-Mar-2026 11:33 PM,Rejected-Finance,L3,24-Apr-2026 07:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
