EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"1,41,737",No,percentage,10.0%,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,Technical,Saharanpur Municipal Corporation Saharanpur UP,7044 B,2026_NNSAH_1113605_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Construction of cc road and nali from anees house to pump house and badi masjid for mahipura habibgarh at ward no. 01,Date,,1.0,SBI Bank,Chief Engineer Nagar Nigam Saharanpur,Chief Engineer Nagar Nigam Saharanpur,Construction of cc road and nali from anees house to pump house and badi masjid for mahipura habibgarh at ward no. 01,Construction of cc road and nali from anees house to pump house and badi masjid for mahipura habibgarh at ward no. 01,Please refer Tender documents. ,NA ,"14,17,373",Civil Works,NA ,Tender,90.0,30.0,Saharanpur,247001.0,NA ,NA ,NA ,Nagar Nigam Saharanpur,No ,No,"1,298",Nil,Nil,No,12-Feb-2026 09:00 AM,28-Feb-2026 11:00 AM,12-Feb-2026 09:00 AM,27-Feb-2026 03:00 PM,NA ,NA ,12-Feb-2026 09:00 AM,27-Feb-2026 03:00 PM,21-Apr-2026 09:00 AM,AOC,Technical,Admitted,Vijay Bahadur singh,29-Mar-2026 03:22 PM,technical_2062382.pdf,MADANPAL,Internal,,Madan Pal,01-Jun-2026 03:33 PM,finsummary_2062382.pdf (99.31 KB),Finance,Admitted,Sandeep kumar Misra,22-Apr-2026 02:13 PM,finance_2062382.pdf,BOQ Comparative Chart,Suresh Chand,Internal,,Sandeep kumar Misra,20-Apr-2026 07:04 PM,21-Apr-2026 09:00 AM,techsummary_2062382.pdf (22.89 KB),01-Jun-2026,"INR 1,408,727.02",30.0,Madan Pal,01-Jun-2026 03:36 PM,techhh.pdf (99.00 KB),1,5932470,Manoj Kumar Contractor,26-Feb-2026 06:36 PM,Rejected-AOC,L3,01-Jun-2026 03:36 PM,Saharanpur Municipal Corporation Saharanpur UP,2026_NNSAH_1113605_1,7044 B,Construction of cc road and nali from anees house to pump house and badi masjid for mahipura habibgarh at ward no. 01,1.0,5932909.0,RADHE RADHE ENTERPRISES,INR,"1,408,727.02",AOC
,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5934266,"M/S COSMIC POWER,",26-Feb-2026 06:10 PM,Rejected-AOC,L2,01-Jun-2026 03:36 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5932909,RADHE RADHE ENTERPRISES,26-Feb-2026 05:35 PM,Accepted-AOC,L1,01-Jun-2026 03:36 PM,,,,,,,,,,AOC
