Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
02-Feb-2026 10:00 AM,09-Feb-2026 12:30 PM,02-Feb-2026 10:00 AM,07-Feb-2026 12:00 PM,NA ,NA ,02-Feb-2026 10:00 AM,07-Feb-2026 12:00 PM,17-Feb-2026 03:00 PM,1.0,SBI Bank,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE SAHARANPUR CIRCLE||EE SAHARANPUR,1095/RED/Accounts/Tender/25-26 date26-12-2025,2026_REDUP_1111220_20,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Techinical document,766.0,Nil,Nil,No,ward 28 janak nagar main main road se dr sudarshan naagpal se shri ram arora tak cc road avam nali nitman karya,ward 28 janak nagar main main road se dr sudarshan naagpal se shri ram arora tak cc road avam nali nitman karya,ward 28 janak nagar main main road se dr sudarshan naagpal se shri ram arora tak cc road avam nali nitman karya  ,NA ,"11,76,000",Civil Works,NA ,Tender,90.0,90.0,Saharanpur,247001.0,"O/o EE, RED, Saharanpur Vikas Bhawan, SRE. ","O/o EE, RED, Saharanpur Vikas Bhawan, SRE ",03-Feb-2026 10:00 AM ,Executive Engineer,No ,No,"23,600",No,fixed,,Nil,Nil,"EE, RED, Saharanpur","O/o EE, RED, Saharanpur Vikas Bhawan, SRE",AOC,Ravi,Internal,pavan kumar rajender kumar,Kumari Ravi,06-Jun-2026 11:54 AM,finsummary_2052922.pdf (98.07 KB),Finance,ok,Rajendra Kumar,20-Mar-2026 10:46 AM,finance_2052922.pdf,BOQ Comparative Chart,1.0,5841029.0,Manoj Kumar Contractor,INR,"991,193",1.0,5841029.0,Manoj Kumar Contractor,04-Feb-2026 02:34 PM,Accepted-AOC,L1,25-Jun-2026 04:52 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE SAHARANPUR CIRCLE||EE SAHARANPUR,2026_REDUP_1111220_20,1095/RED/Accounts/Tender/25-26 date26-12-2025,ward 28 janak nagar main main road se dr sudarshan naagpal se shri ram arora tak cc road avam nali nitman karya,Ravi,Internal,Pavan kumar rajendra kumar,Rajendra Kumar,17-Feb-2026 04:52 PM,17-Feb-2026 03:00 PM,techsummary_2052922.pdf (98.11 KB),25-Jun-2026,"INR 991,193",90.0,Rajendra Kumar,22-Jul-2026 04:52 PM,dd.pdf (98.00 KB),L1,Technical,ok,SANDEEP KUMAR AGARWAL,16-Feb-2026 04:37 PM,technical_2052922.pdf,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,feess end emd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,2.0,5841052.0,M/S AFZAL AHMAD CONTRACTOR,04-Feb-2026 03:20 PM,Rejected-Finance,L2,06-Jun-2026 11:54 AM,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
