Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Er Narendra Chaudhary,Vikas Bhawan Unnao,28-Apr-2026 09:00 AM,04-May-2026 12:30 PM,28-Apr-2026 09:00 AM,04-May-2026 12:00 PM,NA ,NA ,28-Apr-2026 09:00 AM,04-May-2026 12:00 PM,21-May-2026 06:10 PM,"2,384",Nil,Nil,No,1.0,SBI Bank,"Gram Panchyat Mawai Mazare Emaliha Khera me Main Damar Road se Santu Lodhi ke Darwaje tak. Vikash Khand -Hilluli,","Gram Panchyat Mawai Mazare Emaliha Khera me Main Damar Road se Santu Lodhi ke Darwaje tak. Vikash Khand -Hilluli,",Plz Refer Doc ,NA ,"29,39,000",Civil Works,NA ,Tender,90.0,90.0,Unnao,209801.0,NA ,NA ,NA ,EE RED OFFICE UNNAO,No ,No,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,59/RED/Tender/Unnao/26-27 Dt-06-04-2026,2026_REDUP_1142669_55,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"59,000",Yes,fixed,,Nil,Nil,AOC,Finance,Summary,Narendra chaudhary,20-Jun-2026 03:14 PM,finance_2134567.pdf,BOQ Comparative Chart,Er Narendra Chaudhry,Internal,,Narendra chaudhary,20-Jun-2026 03:16 PM,finsummary_2134567.pdf (962.87 KB),1.0,6082024.0,M/S RAHUL PRATAP SINGH,INR,"2,915,871.78",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,2026_REDUP_1142669_55,59/RED/Tender/Unnao/26-27 Dt-06-04-2026,"Gram Panchyat Mawai Mazare Emaliha Khera me Main Damar Road se Santu Lodhi ke Darwaje tak. Vikash Khand -Hilluli,",1,6082053,M/S LAKSHMI SHANKAR,02-May-2026 04:10 PM,Rejected-AOC,l2,20-Jun-2026 03:21 PM,20-Jun-2026,"INR 2,915,871.78",90.0,Narendra chaudhary,20-Jun-2026 03:21 PM,Emaliha0005.pdf (963.00 KB),l1,Technical,Summary,Narendra chaudhary,21-May-2026 06:04 PM,technical_2134567.pdf,Er Narendra Chaudhry,Internal,,Narendra chaudhary,21-May-2026 06:07 PM,21-May-2026 06:10 PM,techsummary_2134567.pdf (466.94 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,6082024,M/S RAHUL PRATAP SINGH,02-May-2026 11:15 AM,Accepted-AOC,l1,20-Jun-2026 03:21 PM,,,,,,,,,,,,,,,,,,,,AOC
