Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Instrument Type,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
12-Jun-2026,"INR 1,503,205.61",30.0,Rajeev Mohan Saxena,12-Jun-2026 12:14 AM,manjukkk.pdf (183.00 KB),Lowest rate,1.0,6092038.0,M/S. SRI DURGA ENGINEERING WORKS,INR,"1,503,205.61",Directorate of Local Bodies UP||Nagar Palika Parishad Pt. Deendayal Upadhayay Chandauli,2026_DOLBU_1136930_1,Letter no.317/NPP/Pt. DDU Nagar/2026-27 Date 13.04.2026,WD No.12 Chandhasi me manju lata marg par Transformer se sarkari tubewell v praksh yadav ke boundrywall tak interlocking v nali nirman,1,6094404,M/S. NAGINA ENTERPRISES,06-May-2026 07:43 PM,Rejected-Finance,Highest rate,12-Jun-2026 12:11 AM,Finance,Accepted,Rajeev Mohan Saxena,12-Jun-2026 12:08 AM,finance_2123040.pdf,BOQ Comparative Chart,Rajeev mohan saxena,Internal,Accepted,Rajeev Mohan Saxena,22-May-2026 11:57 PM,23-May-2026 12:00 PM,techsummary_2123040.pdf (266.27 KB),Technical,Accepted,Rajeev Mohan Saxena,22-May-2026 11:52 PM,technical_2123040.pdf,Rajeev mohan saxena,Internal,Accepted,Rajeev Mohan Saxena,12-Jun-2026 12:11 AM,finsummary_2123040.pdf (508.66 KB),AOC,"1,600",Office Excutive officer Npp Pt. DDU Nagar chandau,Chandauli,No,"1,51,000",No,fixed,,Office Excutive officer Npp Pt. DDU Nagar chandau,Chandauli,WD No.12 Chandhasi me manju lata marg par Transformer se sarkari tubewell v praksh yadav ke boundrywall tak interlocking v nali nirman,WD No.12 Chandhasi me manju lata marg par Transformer se sarkari tubewell v praksh yadav ke boundrywall tak interlocking v nali nirman,WD No.12 Chandhasi me manju lata marg par Transformer se sarkari tubewell v praksh yadav ke boundrywall tak interlocking v nali nirman ,NA ,"15,10,000",Civil Works,NA ,Tender,120.0,30.0,Chandauli,232101.0,NA ,NA ,NA ,Office Excutive officer Npp Pt. DDU Nagar chandau,No ,No,1.0,FDR - Fixed Deposit,Rajeev mohan saxena,Office Excutive officer Npp Pt. DDU Nagar chandau,16-Apr-2026 09:00 AM,08-May-2026 03:00 PM,16-Apr-2026 09:00 AM,08-May-2026 02:00 PM,NA ,NA ,16-Apr-2026 09:00 AM,08-May-2026 02:00 PM,23-May-2026 12:00 PM,1.0,Fee/PreQual/Technical,.pdf,NSC FDR and TDR,Directorate of Local Bodies UP||Nagar Palika Parishad Pt. Deendayal Upadhayay Chandauli,Letter no.317/NPP/Pt. DDU Nagar/2026-27 Date 13.04.2026,2026_DOLBU_1136930_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Offline,No,No,No,AOC
,,,,,,,,,,,,,,,,2,6092038,M/S. SRI DURGA ENGINEERING WORKS,05-May-2026 09:57 PM,Accepted-AOC,lowest rate,12-Jun-2026 12:14 AM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Technical,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,3,6093265,RAKESH KUMAR SINGH,06-May-2026 12:39 PM,Rejected-Finance,Highest rate,12-Jun-2026 12:11 AM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial,,,,,,,,,,,,,,,AOC
