EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Instrument Type,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
"3,70,000",No,fixed,,EO,"nagar panchayat madanpur, deoria",1.0,date extend,Date,,"3,700",EO,"nagar panchayat madanpur, deoria",No,06-Jan-2026 04:00 PM,27-Jan-2026 03:00 PM,06-Jan-2026 04:00 PM,27-Jan-2026 02:00 PM,NA ,NA ,06-Jan-2026 04:00 PM,27-Jan-2026 02:00 PM,23-Mar-2026 05:20 PM,1.0,Fee/PreQual/Technical,.pdf,NIT,eo madanpur,"nagar panchayat madanpur, deoria",Directorate of Local Bodies UP||Nagar Panchayat Madanpur Deoria,540/NPM/2024-25 05-jan-2025,2026_DOLBU_1104266_7,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,work 7 RCC nala 4,work 7 RCC nala 4,Please refer Tender documents. ,NA ,,Civil Works - Roads,NA ,Tender,90.0,180.0,work,274205.0,NA ,NA ,NA ,"nagar panchayat madanpur, deoria",No ,No,1.0,FDR - Fixed Deposit,AOC,eo madanpur,Internal,lipik and je,Nitesh Gaurav,18-Apr-2026 02:00 PM,finsummary_2037056.pdf (289.39 KB),Technical,tech,Nitesh Gaurav,23-Mar-2026 05:08 PM,technical_2037056.pdf,eo madanpur,Internal,lipik and je,Nitesh Gaurav,23-Mar-2026 05:17 PM,23-Mar-2026 05:20 PM,techsummary_2037056.pdf (179.06 KB),Finance,fin,Nitesh Gaurav,18-Apr-2026 12:47 PM,finance_2037056.pdf,BOQ Comparative Chart,1,5823703,M/S ABHAY CONSTRUCTION AND SUPPLIERS,25-Jan-2026 09:05 PM,Rejected-Finance,high,18-Apr-2026 02:00 PM,1.0,5822772.0,M/S BHANU ASSOCIATES,INR,"3,697,780",Directorate of Local Bodies UP||Nagar Panchayat Madanpur Deoria,2026_DOLBU_1104266_7,540/NPM/2024-25 05-jan-2025,work 7 RCC nala 4,11-May-2026,"INR 3,697,780",90.0,Nitesh Gaurav,15-Jun-2026 05:19 PM,chauhan.pdf (441.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5822772,M/S BHANU ASSOCIATES,25-Jan-2026 06:16 PM,Accepted-AOC,ok,15-Jun-2026 05:19 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,5823615,Rathour construction,26-Jan-2026 02:50 PM,Rejected-Finance,high,18-Apr-2026 02:00 PM,,,,,,,,,,,,,,,,AOC
