Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
17-Apr-2026 02:00 PM,01-May-2026 11:30 AM,17-Apr-2026 02:00 PM,30-Apr-2026 05:00 PM,NA ,NA ,17-Apr-2026 02:00 PM,30-Apr-2026 05:00 PM,06-May-2026 05:00 PM,1.0,Fee/PreQual/Technical,.pdf,TENDER DOCUMENT,CONSTRUCTION OF ANTI CORRUPTION THANA AT DISTT MORADABAD U.P.,CONSTRUCTION OF ANTI CORRUPTION THANA AT DISTT MORADABAD U.P.,Please refer Tender documents. ,NA ,"3,16,67,000",Civil Works,NA ,Tender,90.0,330.0,THANA AT DISTT MORADABAD U.P.,244001.0,NA ,NA ,NA ,U.P. Police Avas Nigam Ltd,No ,No,UP Police Awas Nigam Limited||UP Police Awas Nigam Ltd HQ Lucknow,"262/PAN/ET/26-27, DT. 16-04-2026",2026_UPPAN_1138183_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Sanjeev Saxena,U.P. Police Avas Nigam Ltd,1.0,SBI Bank,"5,900",Nil,Nil,No,"6,33,000",No,fixed,,Nil,Nil,AOC,SANJEEV SAXENA,Internal,PRASHANT TRIPATHI DULAREY PRASAD,Sanjeev Saxena,06-May-2026 11:15 AM,06-May-2026 05:00 PM,techsummary_2125210.pdf (875.77 KB),Finance,All bidder admitted,Manoj Kumar Joshi,06-May-2026 06:26 PM,,BOQ Comparative Chart,SANJEEV SAXENA,Internal,PRASHANT TRIPATHI DULAREY PRASAD,Sanjeev Saxena,07-May-2026 07:29 PM,finsummary_2125210.pdf (46.69 KB),Technical,3 bidder rejected in technical,Sanjeev Saxena,06-May-2026 11:12 AM,,1,6079695,Moradabad Construction and Electrification,30-Apr-2026 11:31 AM,Rejected-Finance,L2,07-May-2026 07:29 PM,UP Police Awas Nigam Limited||UP Police Awas Nigam Ltd HQ Lucknow,2026_UPPAN_1138183_1,"262/PAN/ET/26-27, DT. 16-04-2026",CONSTRUCTION OF ANTI CORRUPTION THANA AT DISTT MORADABAD U.P.,1.0,6071503.0,M/S SHRI KRISHNA TRADERS,INR,"30,713,823",02-Jun-2026,"INR 30,713,823",330.0,Sanjeev Saxena,02-Jun-2026 02:42 PM,ANTICORRUPTIONMORADABADLOA.pdf (53.00 KB),L1,AOC
,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,6060187,M/s OM AMBEY ASSOCIATE,25-Apr-2026 05:09 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,06-May-2026 11:12 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,6080649,M/s Prakash Traders,30-Apr-2026 03:05 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,06-May-2026 11:12 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,6071503,M/S SHRI KRISHNA TRADERS,28-Apr-2026 12:43 PM,Accepted-AOC,L1,02-Jun-2026 02:42 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5,6065658,M/s SINDHU KUMAR SHARMA CONTRACTOR,28-Apr-2026 01:18 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,06-May-2026 11:12 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,6,6075881,S CONTRUCTION,28-Apr-2026 10:20 PM,Rejected-Finance,L3,07-May-2026 07:29 PM,,,,,,,,,,,,,,,,,AOC
