S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,SBI Bank,"6,210",Nil,Nil,No,SM_TENDER CELL,GNIDA OFFICE,07-Apr-2026 03:00 PM,23-Apr-2026 11:00 AM,07-Apr-2026 03:00 PM,21-Apr-2026 05:00 PM,NA ,NA ,07-Apr-2026 03:00 PM,21-Apr-2026 05:00 PM,25-May-2026 11:00 AM,"Construction of Cast-in-Situ RCC Boundary wall and cow shade work in village-Powari, Greater Noida.","Construction of Cast-in-Situ RCC Boundary wall and cow shade work in village-Powari, Greater Noida.",REFER TENDER DOCUMENT ,NA ,"4,43,86,594",Civil Works,DEVELOPMENT WORK ,Tender,90.0,180.0,GREATER NOIDA,201310.0,NA ,NA ,NA ,GREATER NOIDA INDUSTRIAL DEVELOPMENT AUTHORITY,No ,No,"8,88,000",No,fixed,,Nil,Nil,Greater Noida Industrial Development Authority,SM/(E-TENDER CELL)/2026/739 DATED-02.04.2026,2026_GNIDA_1134057_6,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"TENDER FEE, EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",AOC,Finance,UNDER EVALUATION,NAGENDRA SINGH,25-May-2026 05:35 PM,,BOQ Comparative Chart,ACEO_SY,Internal,GM_FINANCE GM_PROJECT SM_TECHNICAL,NAGENDRA SINGH,22-May-2026 06:26 PM,25-May-2026 11:00 AM,techsummary_2116927.pdf (136.65 KB),Technical,UNDER EVALUATION,NAGENDRA SINGH,23-Apr-2026 01:09 PM,,ACEO_SY,Internal,GM_FINANCE GM_PROJECT SM_TECHNICAL,NAGENDRA SINGH,24-Jun-2026 04:10 PM,finsummary_2116927.pdf (129.80 KB),24-Jun-2026,"INR 43,188,156.06",180.0,NAGENDRA SINGH,24-Jun-2026 04:14 PM,12289.pdf (441.00 KB),AWARD LETTER,Greater Noida Industrial Development Authority,2026_GNIDA_1134057_6,SM/(E-TENDER CELL)/2026/739 DATED-02.04.2026,"Construction of Cast-in-Situ RCC Boundary wall and cow shade work in village-Powari, Greater Noida.",1.0,6060292.0,garvika enterprises,INR,"43,188,156.06",1.0,6060292.0,garvika enterprises,21-Apr-2026 06:29 AM,Accepted-AOC,L1,24-Jun-2026 04:14 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,APPENDIX A TO E,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6060298.0,MSG Infratech,21-Apr-2026 04:54 PM,Rejected-Finance,L2,24-Jun-2026 04:10 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ETC",AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6059346.0,M/s Goodhill Builders,20-Apr-2026 03:41 PM,Rejected-Finance,L3,24-Jun-2026 04:10 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENT,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIAL BID,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
