EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"2,82,000",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,"TENDER FEE, EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",Greater Noida Industrial Development Authority,SM/(TENDER CELL)/2026/703 DATED-17.01.2026,2026_GNIDA_1107496_30,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,SM_TENDER CELL,GNIDA OFFICE,"Maintenance work (Drain cleaning, Jungle cleaning, Road marking, Painting, White washing and other miscellaneous work) of 60 m wide road along Sector-Mu for three years, Greater Noida.","Maintenance work (Drain cleaning, Jungle cleaning, Road marking, Painting, White washing and other miscellaneous work) of 60 m wide road along Sector-Mu for three years, Greater Noida.",REFER TENDER DOCUMENT ,NA ,"1,40,61,181",Civil Works,MAINTENANCE WOK ,Tender,90.0,1095.0,GREATER NOIDA,201308.0,NA ,NA ,NA ,GREATER NOIDA INDUSTRIAL DEVELOPMENT AUTHORITY,No ,No,21-Jan-2026 06:55 PM,02-Feb-2026 11:00 AM,21-Jan-2026 06:55 PM,30-Jan-2026 05:00 PM,NA ,NA ,21-Jan-2026 06:55 PM,30-Jan-2026 05:00 PM,16-Mar-2026 05:30 PM,"2,590",Nil,Nil,No,AOC,Greater Noida Industrial Development Authority,2026_GNIDA_1107496_30,SM/(TENDER CELL)/2026/703 DATED-17.01.2026,"Maintenance work (Drain cleaning, Jungle cleaning, Road marking, Painting, White washing and other miscellaneous work) of 60 m wide road along Sector-Mu for three years, Greater Noida.",1.0,5830684.0,M/S Shokeen Construction,29-Jan-2026 11:45 AM,Rejected-Finance,L3,25-May-2026 11:57 AM,ACEO_SK,Internal,GM_FINANCE GM_PROJECT SM_TECHNICAL,SUNNY YADAV,25-May-2026 11:57 AM,finsummary_2045962.pdf (206.51 KB),Finance,UNDER EVALUATION,SUNNY YADAV,16-Mar-2026 05:52 PM,,BOQ Comparative Chart,1.0,5831326.0,tryambak construction,INR,"8,698,247.01",ACEO_SK,Internal,GM_FINANCE GM_PROJECT SM_TECHNICAL,SUNNY YADAV,16-Mar-2026 04:00 PM,16-Mar-2026 05:30 PM,techsummary_2045962.pdf (219.83 KB),Technical,UNDER EVALUATION,SUNNY YADAV,02-Feb-2026 01:38 PM,,12-Jun-2026,"INR 8,698,247.01",1095.0,SUNNY YADAV,12-Jun-2026 05:23 PM,16690.pdf (383.00 KB),AWARD LETTER,AOC
,,,,,,,,.pdf,APPENDIX A TO E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,2.0,5832815.0,M/s SHUBHAM JAIN,30-Jan-2026 03:28 PM,Rejected-Technical,DIS-QUALIFIED,16-Mar-2026 04:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ETC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,3.0,5830709.0,M/S S R ASSOCIATES,29-Jan-2026 04:34 PM,Rejected-Finance,L2,25-May-2026 11:57 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,4.0,5831326.0,tryambak construction,29-Jan-2026 04:33 PM,Accepted-AOC,L1,12-Jun-2026 05:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,2.0,Finance,.xls,FINANCIAL BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
