Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
19-Jun-2026,"INR 2,037,287.11",90.0,Rajesh Kumar Yadav,19-Jun-2026 06:05 PM,533.pdf (516.00 KB),Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE VARANASI,2026_REDUP_1135289_6,3490 DATE 23-02-2026,GRAM SABHA MARUI ME RAJRAM GUPTA KE GHAR KE BAGAL SE HOTE HUE DUBAN BASTI KE SAMNE SE NAHAR TAK SADAK NIRMAN KA KARYA.,1.0,6088342.0,M/S SHARDA ENGINEERING AND SUPPLY COMPANY,INR,"2,037,287.11",1,6088342,M/S SHARDA ENGINEERING AND SUPPLY COMPANY,04-May-2026 05:56 PM,Accepted-AOC,L1,19-Jun-2026 06:04 PM,Technical,Admitted,Pankaj Rai,08-May-2026 12:28 PM,,EE,Internal,,Rajesh Kumar Yadav,10-Jun-2026 12:05 PM,finsummary_2119640.pdf (105.98 KB),Finance,Admitted,Pankaj Rai,15-May-2026 02:33 PM,,BOQ Comparative Chart,EE,Internal,,Rajesh Kumar Yadav,14-May-2026 12:24 PM,14-May-2026 01:00 PM,techsummary_2119640.pdf (456.86 KB),AOC,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE VARANASI,3490 DATE 23-02-2026,2026_REDUP_1135289_6,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,GRAM SABHA MARUI ME RAJRAM GUPTA KE GHAR KE BAGAL SE HOTE HUE DUBAN BASTI KE SAMNE SE NAHAR TAK SADAK NIRMAN KA KARYA.,GRAM SABHA MARUI ME RAJRAM GUPTA KE GHAR KE BAGAL SE HOTE HUE DUBAN BASTI KE SAMNE SE NAHAR TAK SADAK NIRMAN KA KARYA.,Please refer Tender documents. ,NA ,"20,30,000",Civil Works,NA ,Tender,90.0,90.0,EE RED VARANASI,221002.0,NA ,NA ,NA ,VIKAS BHAWAN VARANASI,No ,No,"2,354",Nil,Nil,No,EE,VIKAS BHAWAN VARANASI,10-Apr-2026 12:00 PM,07-May-2026 12:30 PM,10-Apr-2026 12:00 PM,07-May-2026 12:00 PM,NA ,NA ,10-Apr-2026 12:00 PM,07-May-2026 12:00 PM,14-May-2026 01:00 PM,1,Fee/PreQual/Technical,.pdf,Tender doc,1.0,SBI Bank,"40,600",Yes,percentage,2.0%,Nil,Nil,AOC
,,,,,,,,,,,,,,,2,6088359,SHARDA CONSTRUCTION AND SUPPLY WORKS,04-May-2026 06:23 PM,Rejected-Finance,L2,10-Jun-2026 12:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Boq,,,,,,,,,AOC
