Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage
C.E.,Internal,,Office Representative-3,06-Mar-2026 02:41 PM,07-Mar-2026 03:00 PM,techsummary_2048184.pdf (349.70 KB),18-Jun-2026,"INR 897,939.76",60.0,Office Representative-3,18-Jun-2026 11:20 AM,5963.pdf (1002.00 KB),Technical,1bids,Office Representative-3,03-Feb-2026 03:45 PM,,1.0,5834332.0,Kalpaarav Construction,INR,"897,939.76",Finance,1b,Office Representative-3,07-Mar-2026 03:41 PM,,BOQ Comparative Chart,C.E. CIVIL,Internal,,Office Representative-3,18-Jun-2026 11:18 AM,finsummary_2048184.pdf (1002.47 KB),Directorate of Local Bodies UP||Mathura Municipal Corporation,2026_DOLBU_1109035_59,NNMV/NIRMAN/80/01-63,WORK NO. 59 OUT OF 63 WORKS.,1.0,5834332.0,Kalpaarav Construction,31-Jan-2026 02:44 PM,Accepted-AOC,L1,18-Jun-2026 11:20 AM,AOC,C.E. CIVIL,NNMV,710.0,Nil,Nil,No,Directorate of Local Bodies UP||Mathura Municipal Corporation,NNMV/NIRMAN/80/01-63,2026_DOLBU_1109035_59,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,WORK NO. 59 OUT OF 63 WORKS.,AS PER NIT,Please refer Tender documents. ,NA ,"9,97,600",Civil Works,NA ,Tender,90.0,60.0,NNMV,281001.0,NA ,NA ,NA ,NNMV,No ,No,1.0,SBI Bank,27-Jan-2026 03:00 PM,03-Feb-2026 11:00 AM,27-Jan-2026 03:00 PM,02-Feb-2026 11:00 AM,NA ,NA ,27-Jan-2026 03:00 PM,02-Feb-2026 11:00 AM,07-Mar-2026 03:00 PM,"99,760",No,percentage,10.0%,Nil,Nil,1,Fee/PreQual/Technical,.pdf,TENDER DOCS,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,AOC
