Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Instrument Type,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
"LAYING AND JOINTING DISTRIBUTION PIPE LINE At Ward-18, From House of Piyush Gupta to House of Dharmendra Singh.","LAYING AND JOINTING DISTRIBUTION PIPE LINE At Ward-18, From House of Piyush Gupta to House of Dharmendra Singh.",Please refer Tender documents. ,NA ,,Pipe Laying Works,NA ,Tender,180.0,15.0,LAKHIMPUR,262701.0,NA ,NA ,NA ,Office Nagar Palika Parishad Lakhimpur,No ,No,1.0,Date extended,Date,,11-Apr-2026 09:00 AM,08-May-2026 05:00 PM,11-Apr-2026 09:00 AM,07-May-2026 05:00 PM,NA ,NA ,11-Apr-2026 09:00 AM,07-May-2026 05:00 PM,23-May-2026 06:00 PM,199.0,Nagar Palika Parishad,Lakhimpur,No,1.0,RTGS - RTGS Payment,Directorate of Local Bodies UP||Nagar Palika Parishad Lakhimpur Lakhimpur,44/JALKAL/MBL/2025-26 DATED 09.04.2026,2026_DOLBU_1135770_8,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"14,298",No,fixed,,Nagar Palika Parishad,Lakhimpur,1.0,Fee/PreQual/Technical,.pdf,Technical,Executive Officer,Office Nagar Palika Parishad Lakhimpur,AOC,sanjay kumar,Internal,,Sanjay Kumar,23-May-2026 05:37 PM,23-May-2026 06:00 PM,techsummary_2120692.pdf (252.23 KB),Finance,Bid opening summary,Samra Saeed,23-May-2026 07:40 PM,,BOQ Comparative Chart,sanjay kumar,Internal,,Sanjay Kumar,25-Jun-2026 08:32 PM,finsummary_2120692.pdf (406.90 KB),Technical,Bid opening summary,Sanjay Kumar,23-May-2026 05:30 PM,,1.0,6095889.0,M/S DIVYA ENTERPRISES,INR,"168,721",Directorate of Local Bodies UP||Nagar Palika Parishad Lakhimpur Lakhimpur,2026_DOLBU_1135770_8,44/JALKAL/MBL/2025-26 DATED 09.04.2026,"LAYING AND JOINTING DISTRIBUTION PIPE LINE At Ward-18, From House of Piyush Gupta to House of Dharmendra Singh.",1,6096405,MAA HARSIDHI ENTERPRISES PRIVATE LIMITED,07-May-2026 03:28 PM,Rejected-Finance,Highest Amount,25-Jun-2026 08:32 PM,25-Jun-2026,"INR 168,721",15.0,Sanjay Kumar,25-Jun-2026 08:34 PM,aoct8.pdf (268.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6095889,M/S DIVYA ENTERPRISES,07-May-2026 01:22 PM,Accepted-AOC,Lowest Amount,25-Jun-2026 08:34 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6096178,RUBI ENTERPRISES,07-May-2026 02:31 PM,Rejected-Finance,Highest Amount,25-Jun-2026 08:32 PM,,,,,,,AOC
