S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,S.No,Bank Name,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
1.0,6172539.0,DUBEY ENTERPRISES,INR,"24,457,533",Directorate of Local Bodies UP||Aligarh Municipal Corporation,2026_DOLBU_1148985_2,149 Dt. 02.05.2026,"Design, Supply, Laying, Jointing, Testing and Commissioning of NP-4 RCC Hume Pipe",1.0,6172539.0,DUBEY ENTERPRISES,05-Jun-2026 06:07 PM,Accepted-AOC,Qualified,23-Jun-2026 02:29 PM,23-Jun-2026,"INR 24,457,533",60.0,Pramod Kumar Singh,23-Jun-2026 02:28 PM,Document280.pdf (649.00 KB),AMC,Internal,"GM (Jal), AO",Pramod Kumar Singh,09-Jun-2026 01:23 PM,09-Jun-2026 01:25 PM,techsummary_2164971.pdf (721.86 KB),Finance,Qualified,Pramod Kumar Singh,23-Jun-2026 02:22 PM,finance_2164971.pdf,BOQ Comparative Chart,AMC,Internal,"GM (Jal), AO",Pramod Kumar Singh,23-Jun-2026 02:24 PM,finsummary_2164971.pdf (648.88 KB),Technical,Qualified,Pramod Kumar Singh,09-Jun-2026 01:21 PM,technical_2164971.pdf,AOC,"29,370",Nil,Nil,No,"Design, Supply, Laying, Jointing, Testing and Commissioning of NP-4 RCC Hume Pipe","Design, Supply, Laying, Jointing, Testing and Commissioning of NP-4 RCC Hume Pipe",Please refer Tender documents. ,NA ,,Pipe Laying Works,NA ,Tender,120.0,NA ,Aligarh,202001.0,NA ,NA ,NA ,Aligarh,No ,No,1,Fee/PreQual/Technical,.pdf,BID,1.0,SBI Bank,Municipal Commissioner,Aligarh,"5,00,000",No,fixed,,Nil,Nil,30-May-2026 06:00 PM,06-Jun-2026 02:30 PM,30-May-2026 06:00 PM,06-Jun-2026 02:00 PM,NA ,NA ,30-May-2026 06:00 PM,06-Jun-2026 02:00 PM,09-Jun-2026 01:25 PM,Directorate of Local Bodies UP||Aligarh Municipal Corporation,149 Dt. 02.05.2026,2026_DOLBU_1148985_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
