Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Stage
05-Jun-2026,"INR 132,144",10.0,Umesh Kumar,08-Jun-2026 03:11 PM,04.pdf (618.00 KB),AOC,1.0,6137358.0,RR CONSTRUCTION,INR,"132,144","U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Irrigation Works Circle, Mathura||LMBDGC, mathura",2026_UPIDC_1148556_4,01EE Lower Mat 2026-27,Lot 04,1,6138633,M/S TANVI CONTRACTOR,24-May-2026 12:12 PM,Rejected-Finance,L2,02-Jun-2026 05:14 PM,Technical,Report,Umesh Kumar,27-May-2026 07:25 PM,technical_2149986.pdf,Umesh kumar,Internal,,Umesh Kumar,02-Jun-2026 05:14 PM,finsummary_2149986.pdf (22.79 KB),Finance,BOQ Summary,Umesh Kumar,01-Jun-2026 09:37 PM,finance_2149986.pdf,BOQ Comparative Chart,Umesh kumar,Internal,,Umesh Kumar,27-May-2026 07:55 PM,01-Jun-2026 09:00 AM,techsummary_2149986.pdf (47.95 KB),AOC,20-May-2026 09:00 AM,25-May-2026 12:00 PM,20-May-2026 09:00 AM,25-May-2026 11:00 AM,NA ,NA ,20-May-2026 09:00 AM,25-May-2026 11:00 AM,01-Jun-2026 09:00 AM,Lot 04,Internal clearance work of Bilandpur Drain Between Km. 5.750 to 8.750,Please refer Tender documents. ,NA ,"2,36,000",Civil Works - Canal,NA ,Tender,90.0,10.0,"L.M.B.D.G.C., Mathura",281001.0,NA ,NA ,NA ,"L.M.B.D.G.C., Mathura",No ,No,Executive Engineer,"L.M.B.D.G.C., Mathura",1,Fee/PreQual/Technical,.pdf,Tender Document,589.0,Nil,Nil,No,"5,000",No,fixed,,Nil,Nil,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Irrigation Works Circle, Mathura||LMBDGC, mathura",01EE Lower Mat 2026-27,2026_UPIDC_1148556_4,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,AOC
,,,,,,,,,,,,,,,,2,6137358,RR CONSTRUCTION,23-May-2026 01:46 PM,Accepted-AOC,L1,08-Jun-2026 03:11 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
