Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"1,180",Nil,Nil,No,"Kanpur Municipal Corporation, Kanpur, UP",892/AA-4/25-26,2026_NNKAN_1139793_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"Chief Engineer, KNN","Chief Engineer office, KNN, Motijheel","99,520",No,percentage,10.0%,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,Scan copy of Affidavit of pending works on Rs. 100 stamp,Beautification of Parashuram Vatika chauraha (near palika stadium) in ward-15 McRobertganj zone-4.,Beautification of Parashuram Vatika chauraha (near palika stadium) in ward-15 McRobertganj zone-4.,Please refer Tender documents. ,NA ,"9,95,197",Civil Works,NA ,Tender,90.0,45.0,ward-15 McRobertganj,208001.0,NA ,NA ,NA ,"Executive Engineer Office, Motijheel, Kanpur",No ,No,1.0,SBI Bank,21-Apr-2026 03:00 PM,25-Apr-2026 04:00 PM,21-Apr-2026 03:00 PM,25-Apr-2026 03:00 PM,NA ,NA ,21-Apr-2026 03:00 PM,25-Apr-2026 03:00 PM,AOC,"Jr. Engg., Exe. Engg.",Internal,"Jr. Engg., Exe. Engg.",MEENAKSHI AGARWAL,11-Jun-2026 12:54 PM,techsummary_2128273.pdf (215.11 KB),"Jr. Engg., Exe. Engg.",Internal,"Jr. Engg., Exe. Engg.",MEENAKSHI AGARWAL,11-Jun-2026 01:02 PM,finsummary_2128273.pdf (395.46 KB),Finance,TF,MEENAKSHI AGARWAL,05-May-2026 07:27 PM,finance_2128273.pdf,BOQ Comparative Chart,1,6065397,Bright Dice Serviess,23-Apr-2026 10:45 PM,Not Admitted-Fee/PreQual/Technical/Finance,Not qualified for AOC,05-May-2026 07:27 PM,"Kanpur Municipal Corporation, Kanpur, UP",2026_NNKAN_1139793_1,892/AA-4/25-26,Beautification of Parashuram Vatika chauraha (near palika stadium) in ward-15 McRobertganj zone-4.,1.0,6065298.0,SHIFA CONSTRUCTION CO.,INR,"990,221",16-Jun-2026,"INR 990,221",45.0,MEENAKSHI AGARWAL,17-Jun-2026 03:47 PM,892.pdf (200.00 KB),Agreement Deed Complete,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2,6067444,M/S MOON CONSTRUCTIONS,24-Apr-2026 09:20 PM,Rejected-Finance,L2 Bidder,11-Jun-2026 01:02 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,3,6065298,SHIFA CONSTRUCTION CO.,23-Apr-2026 09:23 PM,Accepted-AOC,Aoc issue,17-Jun-2026 03:47 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,4,6067487,S.S. CONSTRUCTION,25-Apr-2026 09:24 AM,Not Admitted-Fee/PreQual/Technical/Finance,Not qualified for AOC,05-May-2026 07:27 PM,,,,,,,,,,,,,,,,,AOC
