Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,EMD,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE BAGHPAT,1968/RED/TNDR/DT31-03-2026,2026_REDUP_1145540_24,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,07-May-2026 10:00 AM,14-May-2026 12:30 PM,07-May-2026 10:00 AM,13-May-2026 04:00 PM,NA ,NA ,07-May-2026 10:00 AM,13-May-2026 04:00 PM,01-Jun-2026 12:00 PM,"36,200",Yes,fixed,,Nil,Nil,"EE,AE,DAO","EE,AE,DAO",854.0,Nil,Nil,No,Gram Gadhi Kalanjri Mai Birju kay makan Say Badlay Kay Makan Tak Interlocking Tiles Nirman Karya.,Gram Gadhi Kalanjri Mai Birju kay makan Say Badlay Kay Makan Tak Interlocking Tiles Nirman Karya.,Please refer Tender documents. ,NA ,,Civil Works - Roads,NA ,Tender,90.0,90.0,EE RED BAGHPAT,250609.0,NA ,NA ,NA ,EE RED BAGHPAT,No ,No,1.0,SBI Bank,AOC,1,6112064,AKT ENTERPRISES,13-May-2026 02:07 PM,Accepted-AOC,L1,25-Jun-2026 10:43 AM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE BAGHPAT,2026_REDUP_1145540_24,1968/RED/TNDR/DT31-03-2026,Gram Gadhi Kalanjri Mai Birju kay makan Say Badlay Kay Makan Tak Interlocking Tiles Nirman Karya.,Finance,ee,Ashok Kumar,25-Jun-2026 10:29 AM,,BOQ Comparative Chart,EE,Internal,EE,Ashok Kumar,25-Jun-2026 10:41 AM,finsummary_2142557.pdf (228.99 KB),1.0,6112064.0,AKT ENTERPRISES,INR,"1,795,571.78",Technical,ee,Ashok Kumar,25-May-2026 12:27 PM,,25-Jun-2026,"INR 1,795,571.78",90.0,Ashok Kumar,25-Jun-2026 10:44 AM,garhikalanjribond.pdf (154.00 KB),EE,ee,Internal,ee,Ashok Kumar,25-May-2026 12:40 PM,01-Jun-2026 12:00 PM,techsummary_2142557.pdf (459.39 KB),AOC
,,.pdf,SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,6112753,M/S PARTH SARTHI,13-May-2026 02:02 PM,Rejected-Finance,L2,25-Jun-2026 10:41 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,6112829,PANKAJ THEKADAR,13-May-2026 03:27 PM,Rejected-Finance,L3,25-Jun-2026 10:41 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
