Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1,Fee/PreQual/Technical,.pdf,Fees And Technical Documents,28-Apr-2026 06:00 PM,15-May-2026 12:30 PM,28-Apr-2026 06:00 PM,14-May-2026 12:00 PM,NA ,NA ,28-Apr-2026 06:00 PM,14-May-2026 12:00 PM,25-May-2026 12:00 PM,SE RED Lucknow Circle,"SE RED, Near Vikas Bhawan, Sarvoday Nagar, Lucknow, 226016",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE,28/SE RED Lucknow/Sitapur/26-27 Dt 02/04/2026,2026_REDUP_1143024_30,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,"5,000",Nil,Nil,No,"1,00,120",No,percentage,2.0%,Nil,Nil,"Under District Sitapur, Construction of Interlocking Road from Anil Kumar house towards Brahmababa place in village Alinagar of village Pt Bakcherwa, Lot No 30","Under District Sitapur, Construction of Interlocking Road from Anil Kumar house towards Brahmababa place in village Alinagar of village Pt Bakcherwa, Lot No 30",Please refer Tender documents. ,NA ,"50,06,000",Civil Works,NA ,Tender,90.0,90.0,Sitapur,261001.0,SE RED Lucknow Circle ,"SE RED, Near Vikas Bhawan, Sarvoday Nagar, Lucknow, 226016  ",30-Apr-2026 11:00 AM ,SE RED Lucknow Circle,No ,No,AOC,1.0,6114493.0,Rudransh Constructions,INR,"4,994,994",Finance,Summary,Gyanendra Kumar,29-May-2026 02:19 PM,,BOQ Comparative Chart,Er Gyanendra Kumar SE RED Lucknow,Internal,,Gyanendra Kumar,24-Jun-2026 02:56 PM,finsummary_2135547.pdf (215.40 KB),Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE,2026_REDUP_1143024_30,28/SE RED Lucknow/Sitapur/26-27 Dt 02/04/2026,"Under District Sitapur, Construction of Interlocking Road from Anil Kumar house towards Brahmababa place in village Alinagar of village Pt Bakcherwa, Lot No 30",1,6114493,Rudransh Constructions,13-May-2026 11:49 PM,Accepted-AOC,AOC,24-Jun-2026 03:00 PM,24-Jun-2026,"INR 4,994,994",90.0,Gyanendra Kumar,24-Jun-2026 03:01 PM,28_30.pdf (215.00 KB),Technical,Two bid have been received and send For Technical Evaluation,Gyanendra Kumar,15-May-2026 03:48 PM,,Er Gyanendra Kumar SE RED Lucknow Circle,Internal,"Er Gyanendra Kumar SE RED Lucknow Circle, Er Gyanendra Kumar EE RED Sitapur, Er Noor Alam EE RED Raebareli. Er A K Sahu DAO RED Sitapur",Gyanendra Kumar,21-May-2026 10:41 AM,25-May-2026 12:00 PM,techsummary_2135547.pdf (307.13 KB),AOC
2,Finance,.xls,Financial Documents(Boq),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,6114686,SWIKRIT CONSTRUCTIONS,14-May-2026 07:08 AM,Rejected-Finance,Rejected,24-Jun-2026 02:56 PM,,,,,,,,,,,,,,,,,,,AOC
