Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Finance,Open,Dinesh Prasad,02-Apr-2026 04:19 PM,,BOQ Comparative Chart,15-May-2026,"INR 750,827",45.0,Dinesh Prasad,03-Jun-2026 02:16 PM,NIT1302.pdf (3440.00 KB),1.0,5865280.0,M/s Yuvraj construction company,INR,"750,827","Kanpur Municipal Corporation, Kanpur, UP",2026_NNKAN_1113589_1,381/AA-5/25-26,Improvement of interlocking through lane work from lal querter mohan vidhya mandir to 125/70 U Under Ward-48 Zone-5,1,5867839,MAA PITAMBARA CONSTRUCTION,13-Feb-2026 01:55 PM,Rejected-Finance,L-2,13-Apr-2026 02:35 PM,Municipal Commissioner SIR,Internal,,KAMALESH KUMAR PATEL,13-Apr-2026 02:23 PM,techsummary_2062310.pdf (3440.13 KB),Municipal Commissioner SIR,Internal,,KAMALESH KUMAR PATEL,13-Apr-2026 02:35 PM,finsummary_2062310.pdf (3440.13 KB),AOC,"89,947",No,percentage,10.0%,Nil,Nil,09-Feb-2026 09:00 AM,13-Feb-2026 04:00 PM,09-Feb-2026 09:00 AM,13-Feb-2026 03:00 PM,NA ,NA ,09-Feb-2026 09:00 AM,13-Feb-2026 03:00 PM,"Kanpur Municipal Corporation, Kanpur, UP",381/AA-5/25-26,2026_NNKAN_1113589_1,Yes,Open Tender,Fixed-rate,Works,1.0,No,No,Online,No,No,No,Chief Engineer,Motijheel Nagar Nigam Kanpur.,"1,180",Nil,Nil,No,1.0,SBI Bank,1.0,Fee/PreQual/Technical/Finance,.pdf,Tender Document Pending work Affidavit,Improvement of interlocking through lane work from lal querter mohan vidhya mandir to 125/70 U Under Ward-48 Zone-5,Improvement of interlocking through lane work from lal querter mohan vidhya mandir to 125/70 U Under Ward-48 Zone-5,Please refer Tender documents. ,NA ,"8,99,468",Civil Works,NA ,Tender,45.0,45.0,Ward-48,208001.0,NA ,NA ,NA ,"Zonal Office Zone-5, Govind Nagar Kanpur Nagar.",No ,No,AOC
,,,,,,,,,,,,,,,,,,,,,2,5867626,M/s Super rain construction,13-Feb-2026 01:21 PM,Not Admitted-Fee/PreQual/Technical/Finance,Not qualified for AOC,02-Apr-2026 04:19 PM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,"BOQ , rate to be filled by vender",,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,3,5865280,M/s Yuvraj construction company,12-Feb-2026 03:08 PM,Accepted-AOC,Agreement work complete,03-Jun-2026 02:16 PM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,4,5865684,S K CONSTRUCTION,13-Feb-2026 10:43 AM,Not Admitted-Fee/PreQual/Technical/Finance,Not qualified for AOC,02-Apr-2026 04:19 PM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
