S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,SBI Bank,Drain and interlocking work from Shri Rajpati house in village Chakgoraiya in development block Palhani district Azamgarh from old CC road to ITI school via road,Drain and interlocking work from Shri Rajpati house in village Chakgoraiya in development block Palhani district Azamgarh from old CC road to ITI school via road,Please Refer Tender Document ,NA ,"24,97,000",Civil Works,NA ,Tender,90.0,90.0,AZAMGARH,276001.0,NA ,NA ,NA ,AZAMGARH,No ,No,"1,194",Nil,Nil,No,E.E. R.E.D. Division Azamgarh,R.E.D. Department Viakas Bhawan Azamgarh,1.0,Fee/PreQual/Technical,.pdf,DD and EMD,23-Apr-2026 12:00 PM,30-Apr-2026 01:00 PM,23-Apr-2026 12:00 PM,30-Apr-2026 12:00 PM,23-Apr-2026 12:00 PM ,30-Apr-2026 12:00 PM ,23-Apr-2026 12:00 PM,30-Apr-2026 12:00 PM,13-May-2026 12:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE AZAMGARH,2193/RED/Tender/ST/2025-26 Dt 30.03.2026,2026_REDUP_1140721_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,"50,000",No,fixed,,Nil,Nil,AOC,Executive Engineer,Internal,DAO AE,MANOJ KUMAR SINGH,12-May-2026 06:55 PM,13-May-2026 12:00 PM,techsummary_2130197.pdf (1513.46 KB),Finance,FIN,MANOJ KUMAR SINGH,06-Jun-2026 12:38 PM,finance_2130197.pdf,BOQ Comparative Chart,Executive Engineer,Internal,DAO AE,MANOJ KUMAR SINGH,06-Jun-2026 12:39 PM,finsummary_2130197.pdf (1513.46 KB),Technical,TEC,MANOJ KUMAR SINGH,12-May-2026 06:53 PM,technical_2130197.pdf,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE AZAMGARH,2026_REDUP_1140721_1,2193/RED/Tender/ST/2025-26 Dt 30.03.2026,Drain and interlocking work from Shri Rajpati house in village Chakgoraiya in development block Palhani district Azamgarh from old CC road to ITI school via road,1.0,6066818.0,AKHILENDRA SINGH,INR,"2,115,846.4",1.0,6066818.0,AKHILENDRA SINGH,24-Apr-2026 04:46 PM,Accepted-AOC,Lowest Rate,06-Jun-2026 12:42 PM,06-Jun-2026,"INR 2,115,846.4",90.0,MANOJ KUMAR SINGH,06-Jun-2026 12:42 PM,akh1.pdf (484.00 KB),Date of Start Date of Comp,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Technical Document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6066828.0,Shri Rajesh Kumar Rai,24-Apr-2026 04:52 PM,Rejected-AOC,Highest Rate,06-Jun-2026 12:42 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FinancialDocument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
