Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
30-Jun-2026,"INR 72,198,672.34",180.0,PRABHAT SHANKAR,30-Jun-2026 07:20 PM,61336.pdf (436.00 KB),AWARD LETTER,Greater Noida Industrial Development Authority,2026_GNIDA_1134057_9,SM/(E-TENDER CELL)/2026/739 DATED-02.04.2026,"Providing and laying Grass Grid 60.0m wide road end to end between Chauganpur rotary to Bisrakh rotary, Greater Noida.",1.0,6059353.0,M/S VINAY KUMAR,INR,"72,198,672.34",1.0,6058360.0,M/s R.K Gandhi,20-Apr-2026 02:32 PM,Rejected-Finance,L3,25-Jun-2026 04:50 PM,Technical,UNDER EVALUATION,PRABHAT SHANKAR,23-Apr-2026 12:39 PM,,ACEO_SY,Internal,GM_FINANCE GM_PROJECT SM_TECHNICAL,PRABHAT SHANKAR,25-Jun-2026 04:50 PM,finsummary_2116936.pdf (134.52 KB),Finance,UNDER EVALUATION,PRABHAT SHANKAR,08-Jun-2026 02:37 PM,,BOQ Comparative Chart,ACEO_SY,Internal,GM_FINANCE GM_PROJECT SM_TECHNICAL,PRABHAT SHANKAR,06-Jun-2026 01:08 PM,08-Jun-2026 11:00 AM,techsummary_2116936.pdf (134.00 KB),AOC,1.0,SBI Bank,"6,770",Nil,Nil,No,"14,77,000",No,fixed,,Nil,Nil,07-Apr-2026 03:00 PM,23-Apr-2026 11:00 AM,07-Apr-2026 03:00 PM,21-Apr-2026 05:00 PM,NA ,NA ,07-Apr-2026 03:00 PM,21-Apr-2026 05:00 PM,08-Jun-2026 11:00 AM,1.0,Fee/PreQual/Technical,.pdf,"TENDER FEE, EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP","Providing and laying Grass Grid 60.0m wide road end to end between Chauganpur rotary to Bisrakh rotary, Greater Noida.","Providing and laying Grass Grid 60.0m wide road end to end between Chauganpur rotary to Bisrakh rotary, Greater Noida.",REFER TENDER DOCUMENT ,NA ,"7,38,05,416",Civil Works,DEVELOPMENT WORK ,Tender,90.0,180.0,GREATER NOIDA,201310.0,NA ,NA ,NA ,GREATER NOIDA INDUSTRIAL DEVELOPMENT AUTHORITY,No ,No,SM_TENDER CELL,GNIDA OFFICE,Greater Noida Industrial Development Authority,SM/(E-TENDER CELL)/2026/739 DATED-02.04.2026,2026_GNIDA_1134057_9,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,2.0,6059353.0,M/S VINAY KUMAR,20-Apr-2026 03:19 PM,Accepted-AOC,L1,30-Jun-2026 07:20 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,.pdf,APPENDIX A TO E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,3.0,6056320.0,Shakuntlam Builtech,20-Apr-2026 04:09 PM,Rejected-Finance,L2,25-Jun-2026 04:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ETC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIAL BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
