EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
"5,97,084",No,fixed,,Nil,Nil,1.0,SBI Bank,1.0,date ex,Date,,WELCOME TO ALIGARH THEME BEAUTIFICATION AT RAMGHAT ROAD TALA NAGRI INDUSTRIAL AREA ALIGARH,WELCOME TO ALIGARH THEME BEAUTIFICATION AT RAMGHAT ROAD TALA NAGRI INDUSTRIAL AREA ALIGARH,Please refer Tender documents. ,NA ,,Miscellaneous Works,NA ,Tender,90.0,90.0,ALIGARH,202001.0,NA ,NA ,NA ,NAGAR NIGAM ALIGARH,No ,No,PRABHARI UDHYAN,NAGAR NIGAM ALIGARH,"35,228",Nil,Nil,No,18-Apr-2026 06:00 PM,16-May-2026 11:00 AM,18-Apr-2026 06:00 PM,15-May-2026 05:00 PM,NA ,NA ,18-Apr-2026 06:00 PM,15-May-2026 05:00 PM,30-May-2026 06:10 PM,Directorate of Local Bodies UP||Aligarh Municipal Corporation,347(01)/UDHYAN/2026-27,2026_DOLBU_1138997_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,AOC,Technical,all docuements complete,Rajesh Kumar,30-May-2026 05:56 PM,technical_2126605.pdf,mc,Internal,amc,Rajvir Singh,18-Jun-2026 07:04 PM,finsummary_2126605.pdf (514.01 KB),Finance,ok,Rajvir Singh,18-Jun-2026 07:03 PM,,BOQ Comparative Chart,mc,Internal,amc,Rajesh Kumar,30-May-2026 06:04 PM,30-May-2026 06:10 PM,techsummary_2126605.pdf (1300.96 KB),18-Jun-2026,"INR 29,704,730",90.0,Rajvir Singh,18-Jun-2026 07:06 PM,talanagri.pdf (514.00 KB),ok,1,6096606,GLYPTIC ARTS,13-May-2026 05:46 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,30-May-2026 05:56 PM,1.0,6106937.0,MOHD UMAR SHARIF,INR,"29,704,730",Directorate of Local Bodies UP||Aligarh Municipal Corporation,2026_DOLBU_1138997_1,347(01)/UDHYAN/2026-27,WELCOME TO ALIGARH THEME BEAUTIFICATION AT RAMGHAT ROAD TALA NAGRI INDUSTRIAL AREA ALIGARH,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6116570,JAHANGIR ALAM CONTRACTOR,14-May-2026 07:18 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,30-May-2026 05:56 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6106937,MOHD UMAR SHARIF,13-May-2026 06:38 PM,Accepted-AOC,ok,18-Jun-2026 07:05 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6114100,SANKALP ENTERPRISES,13-May-2026 07:49 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,30-May-2026 05:56 PM,,,,,,,,,,AOC
