S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No.1,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,SBI Bank,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||EGCC Circle, Bijnore||EGCD-4, bijnore",01/EE/2026-27,2026_UPIDC_1157756_1,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,E.E.,"E.G.C.C.D-4, Bijnor",1.0,Date,Date,,Removing sewer Grass and jalkumbhi of Hemraj Drain from km. 0.000 to km. 9.000 for the year 2026-27(Lot-01),Removing sewer Grass and jalkumbhi of Hemraj Drain from km. 0.000 to km. 9.000 for the year 2026-27,Please refer Tender documents. ,NA ,"6,04,000",Civil Works - Others,NA ,Tender,90.0,10.0,Bijnor,246701.0,NA ,NA ,NA ,"E.G.C.C.D-4, Bijnor",No ,No,10-Jun-2026 10:00 AM,17-Jun-2026 01:30 PM,10-Jun-2026 10:00 AM,17-Jun-2026 11:00 AM,NA ,NA ,10-Jun-2026 10:00 AM,17-Jun-2026 11:00 AM,18-Jun-2026 01:00 PM,266.0,Nil,Nil,No,"12,100",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,Technical Documents(Contractor),AOC,Mukesh Kumar,Internal,Yogesh Nim,Mukesh Kumar,17-Jun-2026 04:30 PM,18-Jun-2026 01:00 PM,techsummary_2169668.pdf (512.17 KB),Finance,Four valid bid found. which are admitted.,Mukesh Kumar,18-Jun-2026 01:17 PM,,BOQ Comparative Chart,Mukesh Kumar,Internal,Yogesh Nim,Mukesh Kumar,18-Jun-2026 01:39 PM,finsummary_2169668.pdf (250.83 KB),Technical,Four valid bid found. which are admitted.,Mukesh Kumar,17-Jun-2026 02:28 PM,,1.0,6193807.0,M/S TRIPLE R CONSTRUCTION AND SUPLIERS,INR,"295,136.45","U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||EGCC Circle, Bijnore||EGCD-4, bijnore",2026_UPIDC_1157756_1,01/EE/2026-27,Removing sewer Grass and jalkumbhi of Hemraj Drain from km. 0.000 to km. 9.000 for the year 2026-27(Lot-01),1,6202014,M/S SANJEEV KUMAR CONTRACTOR,17-Jun-2026 10:46 AM,Rejected-AOC,L3,27-Jun-2026 03:50 PM,20-Jun-2026,"INR 295,136.45",10.0,Mukesh Kumar,27-Jun-2026 03:50 PM,Lot001Hemraj.pdf (380.00 KB),Awarded to M/S Tirple R Construction,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6193807,M/S TRIPLE R CONSTRUCTION AND SUPLIERS,14-Jun-2026 02:41 PM,Accepted-AOC,L1,27-Jun-2026 03:50 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6195607,ramarshad,17-Jun-2026 10:49 AM,Rejected-AOC,L4,27-Jun-2026 03:50 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6201966,SUNIL KUMAR,17-Jun-2026 10:44 AM,Rejected-AOC,L2,27-Jun-2026 03:50 PM,,,,,,,,AOC
