Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"2,354",Nil,Nil,No,SE RED CIRCLE BAREILLY,SE RED CIRCLE BAREILLY OFFICE,1.0,SBI Bank,06-May-2026 02:00 PM,21-May-2026 04:00 PM,06-May-2026 02:00 PM,21-May-2026 12:00 PM,NA ,NA ,06-May-2026 02:00 PM,21-May-2026 12:00 PM,05-Jun-2026 12:30 PM,"1,07,500",No,fixed,,Nil,Nil,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE BAREILLY CIRCLE,19/RED/Nivida file Badaun/E-Nivida/2026-27 dated 02-04-2026,2026_REDUP_1145694_5,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,TECHNICAL DOCUMENT,New road construction work from Bagula Nagla to Chaturi Nagla Ujhani,New road construction work from Bagula Nagla to Chaturi Nagla Ujhani,Please refer Tender documents. ,NA ,"53,75,000",Civil Works - Roads,NA ,Tender,90.0,120.0,UJHANI BADAUN,243639.0,SE RED CIRCLE BAREILLY ,SE RED CIRCLE BAREILLY OFFICE ,07-May-2026 12:00 PM ,SE RED CIRCLE BAREILLY OFFICE,No ,No,AOC,Technical,BID OPEN,RAJESH KUMAR,30-May-2026 08:48 PM,technical_2142284.pdf,SEREDCIRCLEBAREILLY,Internal,SEREDCIRCLEBAREILLYEEREDDIVISIONBUDAUNEEREDDIVISIONBAREILLYDAOREDDIVISIONBUDAUN,RAJESH KUMAR,13-Jun-2026 09:37 AM,finsummary_2142284.pdf (1065.56 KB),Finance,FINANCIAL BID OPEN,RAJESH KUMAR,13-Jun-2026 09:34 AM,finance_2142284.pdf,BOQ Comparative Chart,SEREDCIRCLEBAREILLY,Internal,"SEREDCIRCLEBAREILLY, EEREDDIVISIONBADAUN, EEREDDIVISIONBAREILLY, DAOREDDIVISIONBADAUN",RAJESH KUMAR,30-May-2026 08:50 PM,05-Jun-2026 12:30 PM,techsummary_2142284.pdf (576.39 KB),18-Jun-2026,"INR 6,326,613",120.0,RAJESH KUMAR,23-Jun-2026 12:10 PM,5BDNAOC.pdf (712.00 KB),AOC OF THE WORK - New road construction work from Bagula Nagla to Chaturi Nagla Ujhani,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE BAREILLY CIRCLE,2026_REDUP_1145694_5,19/RED/Nivida file Badaun/E-Nivida/2026-27 dated 02-04-2026,New road construction work from Bagula Nagla to Chaturi Nagla Ujhani,1.0,6112421.0,M/S RUDRAKSH CONSTRUCTION,INR,"6,326,613",1,6112421,M/S RUDRAKSH CONSTRUCTION,14-May-2026 06:10 PM,Accepted-AOC,DUE TO LOWER RATE,23-Jun-2026 12:10 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,FINANCIAL DOCUMENT,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6128341,N D CONTRACTOR,19-May-2026 04:30 PM,Rejected-Finance,DUE TO HIGHER RATE,13-Jun-2026 09:37 AM,AOC
