Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1,Fee/PreQual/Technical,.pdf,sbd,854.0,Nil,Nil,No,05-May-2026 10:00 AM,13-May-2026 03:30 PM,05-May-2026 10:00 AM,13-May-2026 12:00 PM,NA ,NA ,05-May-2026 10:00 AM,13-May-2026 12:00 PM,25-May-2026 04:00 PM,Block Chirgaon Ke gram Ramnagar mai Gyan Singh Pal ke makan se mahendra pal ke makan tak CC Road abam nali nirman,Block Chirgaon Ke gram Ramnagar mai Gyan Singh Pal ke makan se mahendra pal ke makan tak CC Road abam nali nirman,Please refer Tender documents. ,NA ,"9,95,000",Civil Works,NA ,Tender,90.0,90.0,Block Chirgaon Ke gram Ramnagar mai Gyan Singh Pal,284003.0,NA ,NA ,NA ,EE RED Jhansi,No ,No,1.0,SBI Bank,EE RED Jhansi,EE RED Jhansi,"20,000",Yes,fixed,,Nil,Nil,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,3946/EE/RED/Tender/25-26 Dt. 25.03.2026,2026_REDUP_1145309_8,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,Rajneesh Kumar,Internal,EE AE DAO,RAJNEESH KUMAR,25-May-2026 03:10 PM,25-May-2026 04:00 PM,techsummary_2140764.pdf (253.59 KB),Finance,FINAL,RAJNEESH KUMAR,24-Jun-2026 04:46 PM,,BOQ Comparative Chart,Rajneesh Kumar,Internal,EE AE DAO,RAJNEESH KUMAR,24-Jun-2026 04:49 PM,finsummary_2140764.pdf (577.54 KB),Technical,final,RAJNEESH KUMAR,25-May-2026 02:07 PM,,1,6102209,M/S MAA SHAKUNTALA CONSTRUCTION,11-May-2026 07:09 AM,Rejected-Finance,N,24-Jun-2026 04:49 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,2026_REDUP_1145309_8,3946/EE/RED/Tender/25-26 Dt. 25.03.2026,Block Chirgaon Ke gram Ramnagar mai Gyan Singh Pal ke makan se mahendra pal ke makan tak CC Road abam nali nirman,1.0,6102227.0,M/s Sharma and Company,INR,"989,887",24-Jun-2026,"INR 989,887",90.0,RAJNEESH KUMAR,24-Jun-2026 04:51 PM,chirgaonramnagar.pdf (578.00 KB),FINAL,AOC
2,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,6102227,M/s Sharma and Company,11-May-2026 08:07 AM,Accepted-AOC,Y,24-Jun-2026 04:51 PM,,,,,,,,,,,,,,,,,AOC
