Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1,Fee/PreQual/Technical,.pdf,NIT with T1,EE RED Gonda,EE RED Gonda Vikas Bhawan Distt Gonda,Gram Budhadevar me Babakutti se Bagiya Goan tak Sadak Nirman Karya,Gram Budhadevar me Babakutti se Bagiya Goan tak Sadak Nirman Karya,Gram Budhadevar me Babakutti se Bagiya Goan tak Sadak Nirman Karya  ,NA ,"28,97,546",Civil Works,NA ,Tender,90.0,120.0,EE RED Gonda,271001.0,NA ,NA ,NA ,EE RED Gonda,No ,No,1.0,SBI Bank,01-May-2026 05:00 PM,13-May-2026 12:30 PM,01-May-2026 05:00 PM,13-May-2026 12:00 PM,NA ,NA ,01-May-2026 05:00 PM,13-May-2026 12:00 PM,20-May-2026 02:50 PM,950.0,Nil,Nil,No,"57,951",Yes,percentage,2.0%,Nil,Nil,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE GONDA,2256/EE/RED/ENIV/NIR/25-26 Dt 31.03.2026,2026_REDUP_1144367_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,EE RED GONDA,Internal,SRI J B SINGH EE SRI SIDDHARTHA VIKRAM SINGH A E SRI L K CHAKRAVARTI D A O,Jay Bahadur Singh,06-Jun-2026 05:52 PM,finsummary_2138104.pdf (793.55 KB),Technical,Summary,Siddhartha Vikram Singh,15-May-2026 01:18 PM,,EE RED GONDA,Internal,Er JB Singh EE Er Siddhartha Vikram Singh Sri LK Chakravarti DAO,Jay Bahadur Singh,20-May-2026 02:44 PM,20-May-2026 02:50 PM,techsummary_2138104.pdf (491.23 KB),Finance,Summary,Jay Bahadur Singh,06-Jun-2026 05:49 PM,,BOQ Comparative Chart,1.0,6110191.0,M/S VIRAJ TRADERS,INR,"2,891,461.36",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE GONDA,2026_REDUP_1144367_2,2256/EE/RED/ENIV/NIR/25-26 Dt 31.03.2026,Gram Budhadevar me Babakutti se Bagiya Goan tak Sadak Nirman Karya,1,6110191,M/S VIRAJ TRADERS,12-May-2026 06:56 PM,Accepted-AOC,L1,06-Jun-2026 05:54 PM,06-Jun-2026,"INR 2,891,461.36",120.0,Jay Bahadur Singh,06-Jun-2026 05:54 PM,BudhaDevar.pdf (794.00 KB),bond,AOC
2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6111487,Pankaj Kumar Singh,12-May-2026 06:59 PM,Rejected-Finance,L2,06-Jun-2026 05:52 PM,,,,,,,,AOC
