Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Etawah||Irrigation Construction Division Firozabad",02/EE/2026-27/13,2026_UPIDC_1149151_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,Repair of Pacca Structure and Clearance machhela Drain from Km 0.000 to 4.526,Repair of Pacca Structure and Clearance machhela Drain from Km 0.000 to 4.526,Please refer tender documents ,NA ,,Civil Works - Canal,NA ,Tender,90.0,15.0,Machhela Drain,283141.0,NA ,NA ,NA ,Shikohabad,No ,No,Executive Engineer,ICD Firozabad HQ Shikohabad,266.0,Nil,Nil,No,1.0,SBI Bank,"7,000",No,fixed,,Nil,Nil,16-May-2026 11:30 AM,23-May-2026 03:00 PM,16-May-2026 11:30 AM,23-May-2026 02:00 PM,NA ,NA ,16-May-2026 11:30 AM,23-May-2026 02:00 PM,27-May-2026 04:30 PM,AOC,Technical,As per Tender Notice,SUNIL KUMAR,27-May-2026 01:22 PM,,Executive Engineer,Internal,EE Accountant,SUNIL KUMAR,11-Jun-2026 06:49 PM,finsummary_2151241.pdf (28.82 KB),Finance,As per Tender Notice,SUNIL KUMAR,27-May-2026 06:55 PM,,BOQ Comparative Chart,Executive Engineer,Internal,AE Accountant Clerk,SUNIL KUMAR,27-May-2026 04:11 PM,27-May-2026 04:30 PM,techsummary_2151241.pdf (659.13 KB),11-Jun-2026,"INR 159,612.21",15.0,SUNIL KUMAR,11-Jun-2026 07:37 PM,13.pdf (350.00 KB),1,6133993,M/S KRISHNA CONTRACTOR & SUPPLIER,22-May-2026 07:02 PM,Rejected-Finance,L3,11-Jun-2026 06:49 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Etawah||Irrigation Construction Division Firozabad",2026_UPIDC_1149151_1,02/EE/2026-27/13,Repair of Pacca Structure and Clearance machhela Drain from Km 0.000 to 4.526,1.0,6128020.0,M/S MAYA CONSTRUCTION,INR,"159,612.21",AOC
2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6136720,M/s Laxmi Kant Sharma,23-May-2026 10:36 AM,Rejected-Finance,L5,11-Jun-2026 06:49 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6128020,M/S MAYA CONSTRUCTION,22-May-2026 10:55 AM,Accepted-AOC,L1,11-Jun-2026 07:36 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6137393,M/S N.S. CONSTRUCTION,23-May-2026 01:41 PM,Rejected-AOC,L2,11-Jun-2026 07:36 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6134013,SHREE SHYAMLA TRADERS,22-May-2026 02:37 PM,Rejected-Finance,L6,11-Jun-2026 06:49 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6136651,VINOD KUMAR,22-May-2026 10:07 PM,Rejected-Finance,L4,11-Jun-2026 06:49 PM,,,,,,,,,,AOC
