Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Tender Stage
U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-7 Lucknow,2026_UPPRC_1119809_1,73/UPPCL/GM-7/E-TENDER/2025-26 Dated-24.02.2026,Upgradation of Maurawan Bus Station District- Unnao (U.P.),1.0,5953508.0,Adi shakti construction,INR,"8,177,742.63",1,5953508,Adi shakti construction,09-Mar-2026 08:42 AM,Accepted-AOC,Accepted,02-Jun-2026 08:50 PM,02-Jun-2026,"INR 8,177,742.63",150.0,RAKESH VERMA,02-Jun-2026 08:50 PM,AOC73.pdf (549.00 KB),Enclosed,"General Manager, Zone-7, Lucknow",Internal,"Project Manager, Unit14, Lucknow, Project Manager, Unit-8, Lucknow, Accountant, Unit-8, Lucknow",RAKESH VERMA,16-Apr-2026 08:10 PM,17-Apr-2026 04:00 PM,techsummary_2082715.pdf (2270.33 KB),Finance,Enclosed,RAKESH VERMA,02-Jun-2026 08:42 PM,,BOQ Comparative Chart,"General Manager, Zone-7, Lucknow",Internal,"Project Manager, Unit-14, Lucknow, Project Manager, Unit-8, Lucknow, Accountant, Unit-8, Lucknow",RAKESH VERMA,02-Jun-2026 08:46 PM,finsummary_2082715.pdf (2942.77 KB),Technical,Enclosed,RAKESH VERMA,16-Apr-2026 08:00 PM,technical_2082715.pdf,AOC,1.0,SBI Bank,Upgradation of Maurawan Bus Station District- Unnao (U.P.),Upgradation of Maurawan Bus Station District- Unnao (U.P.),Please refer Tender documents. ,NA ,"86,31,000",Civil Works - Buildings,NA ,Tender,90.0,150.0,District- Unnao (U.P.),208010.0,NA ,NA ,NA ,Lucknow,No ,No,"1,73,000",No,fixed,,Nil,Nil,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-7 Lucknow,73/UPPCL/GM-7/E-TENDER/2025-26 Dated-24.02.2026,2026_UPPRC_1119809_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,25-Feb-2026 12:00 PM,12-Mar-2026 04:00 PM,25-Feb-2026 12:00 PM,12-Mar-2026 02:00 PM,NA ,NA ,25-Feb-2026 12:00 PM,12-Mar-2026 02:00 PM,17-Apr-2026 04:00 PM,"General Manager, Zone-7, Lucknow","General Manager, Zone-7, U.P. Projects Corporation Ltd. Lucknow. Gomti Barrage, Left Bank, Gomti Nagar Lucknow.","11,800",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,BIDDOC,AOC
,,,,,,,,,2,5963601,B K TRADERS,11-Mar-2026 08:26 AM,Rejected-AOC,Accepted,02-Jun-2026 08:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC
,,,,,,,,,3,5964539,Ms Babu Virendra Singh Construction,12-Mar-2026 10:52 AM,Rejected-Technical,Disqualified,16-Apr-2026 08:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,4,5960873,M/S DPRD CONSTRUCTION WORKS,12-Mar-2026 12:12 PM,Rejected-AOC,Accepted,02-Jun-2026 08:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,5,5958481,M/S RAGNI CONSTRUCTION,12-Mar-2026 12:08 PM,Rejected-AOC,Accepted,02-Jun-2026 08:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,6,5967160,M/s. R.N.Y. CONSTRUCTION,12-Mar-2026 12:30 PM,Rejected-Technical,Disqualified,16-Apr-2026 08:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,7,5966705,M/S SHIVANS ASSOCIATES,12-Mar-2026 10:52 AM,Rejected-Technical,Disqualified,16-Apr-2026 08:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,8,5961455,M/S V.K CONSTRUCTIONS,12-Mar-2026 12:17 PM,Rejected-Technical,Disqualified,16-Apr-2026 08:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
