Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage
24-Jun-2026,"INR 889,175.43",30.0,Sanjay Kumar,24-Jun-2026 05:45 PM,AOCMHS.pdf (316.00 KB),1,6088679,M/S G M MACHINERY EXPERTS,04-May-2026 07:49 PM,Accepted-AOC,Lowest amount,24-Jun-2026 05:45 PM,Directorate of Local Bodies UP||Nagar Palika Parishad Lakhimpur Lakhimpur,2026_DOLBU_1135770_3,44/JALKAL/MBL/2025-26 DATED 09.04.2026,Construction of Mini Tubewell Name Mahant Hari school.,1.0,6088679.0,M/S G M MACHINERY EXPERTS,INR,"889,175.43",Technical,Bid opening summary,Sanjay Kumar,23-May-2026 05:23 PM,,sanjay kumar,Internal,,Sanjay Kumar,24-Jun-2026 05:30 PM,finsummary_2120566.pdf (281.17 KB),Finance,Bid opening summary,Samra Saeed,23-May-2026 07:37 PM,,BOQ Comparative Chart,sanjay kumar,Internal,,Sanjay Kumar,23-May-2026 05:38 PM,23-May-2026 06:00 PM,techsummary_2120566.pdf (239.38 KB),AOC,10-Apr-2026 06:00 PM,08-May-2026 05:00 PM,10-Apr-2026 06:00 PM,07-May-2026 05:00 PM,NA ,NA ,10-Apr-2026 06:00 PM,07-May-2026 05:00 PM,23-May-2026 06:00 PM,1.0,Fee/PreQual/Technical,.pdf,Technical,"76,115",No,fixed,,Nagar Palika Parishad,Lakhimpur,Construction of Mini Tubewell Name Mahant Hari school.,Construction of Mini Tubewell Name Mahant Hari school.,Please refer Tender documents. ,NA ,,Civil Works - Others,NA ,Tender,180.0,30.0,LAKHIMPUR,262701.0,NA ,NA ,NA ,Office Nagar Palika Parishad Lakhimpur,No ,No,Executive Officer,Office Nagar Palika Parishad Lakhimpur,Directorate of Local Bodies UP||Nagar Palika Parishad Lakhimpur Lakhimpur,44/JALKAL/MBL/2025-26 DATED 09.04.2026,2026_DOLBU_1135770_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1.0,RTGS - RTGS Payment,"1,060",Nagar Palika Parishad,Lakhimpur,No,1.0,Date extended,Date,,AOC
,,,,,,2,6088462,M/s Shikhar Construction,04-May-2026 06:28 PM,Rejected-Finance,Highest Amount,24-Jun-2026 05:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,3,6093874,R N CONTRACTORS,06-May-2026 03:44 PM,Rejected-Finance,Highest Amount,24-Jun-2026 05:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
