Name,Address,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
E.E. R.E.D. Division Azamgarh,R.E.D. Department Viakas Bhawan Azamgarh,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,DD and EMD,"1,106",Nil,Nil,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE AZAMGARH,1854/RED/Tender/ST/2025-26 Dt 31.01.2026,2026_REDUP_1119353_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,23-Feb-2026 02:00 PM,03-Mar-2026 01:00 PM,23-Feb-2026 02:00 PM,03-Mar-2026 12:00 PM,23-Feb-2026 02:00 PM ,03-Mar-2026 12:00 PM ,23-Feb-2026 02:00 PM,03-Mar-2026 12:00 PM,23-Mar-2026 12:00 PM,"24,000",No,fixed,,Nil,Nil,In Gram Sabha Barhardih Development Block Maharajganj about 310 m coating from Devman Yadav s house to Sharda Canal Pitch Road-6,In Gram Sabha Barhardih Development Block Maharajganj about 310 m coating from Devman Yadav s house to Sharda Canal Pitch Road-6,Please Refer Tender Document ,NA ,"12,19,000",Civil Works,NA ,Rate Contract,90.0,90.0,AZAMGARH,276001.0,NA ,NA ,NA ,AZAMGARH,No ,No,AOC,Technical,tec,MANOJ KUMAR SINGH,20-Mar-2026 01:10 PM,technical_2081418.pdf,Executive Engineer,Internal,DAO AE,MANOJ KUMAR SINGH,05-Jun-2026 02:33 PM,finsummary_2081418.pdf (1513.46 KB),Finance,FIN,MANOJ KUMAR SINGH,05-Jun-2026 02:28 PM,finance_2081418.pdf,BOQ Comparative Chart,Executive Engineer,Internal,DAO AE,MANOJ KUMAR SINGH,20-Mar-2026 01:24 PM,23-Mar-2026 12:00 PM,techsummary_2081418.pdf (1513.46 KB),05-Jun-2026,"INR 1,032,746.06",90.0,MANOJ KUMAR SINGH,05-Jun-2026 02:38 PM,ASHA2.pdf (418.00 KB),Date of Start DAte of Comp,1.0,5933849.0,ASHA YADAV,INR,"1,032,746.06",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE AZAMGARH,2026_REDUP_1119353_1,1854/RED/Tender/ST/2025-26 Dt 31.01.2026,In Gram Sabha Barhardih Development Block Maharajganj about 310 m coating from Devman Yadav s house to Sharda Canal Pitch Road-6,1.0,5933849.0,ASHA YADAV,03-Mar-2026 11:48 AM,Accepted-AOC,Lowest Rate,05-Jun-2026 02:38 PM,AOC
,,,,,,.pdf,Technical Document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5945200.0,M/s KAMLESH YADAV,03-Mar-2026 08:58 AM,Rejected-AOC,Highest Rate,05-Jun-2026 02:38 PM,AOC
,,,,2.0,Finance,.xls,FinancialDocument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
