S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,FDR - Fixed Deposit,"1,025",Executive Officer,Nagar Panchayat Mahroni,No,Executive Officer,Nagar Panchayat Mahroni,1.0,Fee/PreQual/Technical,.pdf,"fee, security money and technical bid",Directorate of Local Bodies UP||Nagar Panchayat Mahrauni Lalitpur,976-3/Etender/NPM/2026-27,2026_DOLBU_1148015_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"86,870",No,fixed,,Executive Officer,Nagar Panchayat Mahroni,Construction of CC road from saujana road towards right side of Canal,Construction of CC road from saujana road towards right side of Canal,Please refer Tender documents. ,NA ,"8,68,695",Civil Works,NA ,Tender,90.0,60.0,Nagar Panchayat Mahroni,284405.0,NA ,NA ,NA ,Nagar Panchayat Mahroni,No ,No,13-May-2026 12:00 PM,03-Jun-2026 02:00 PM,13-May-2026 12:00 PM,03-Jun-2026 12:00 PM,NA ,NA ,13-May-2026 12:00 PM,03-Jun-2026 12:00 PM,05-Jun-2026 10:00 AM,AOC,Technical,All qualification are completed by bidders.,Sakshi Sahu,04-Jun-2026 04:44 PM,,Executive Officer,Internal,Junior Engineer,Sakshi Sahu,05-Jun-2026 03:53 PM,finsummary_2148420.pdf (659.33 KB),Finance,All qualification are completed by bidders.,Sakshi Sahu,05-Jun-2026 10:53 AM,,BOQ Comparative Chart,Executive Officer,Internal,Junior Engineer,Sakshi Sahu,04-Jun-2026 04:56 PM,05-Jun-2026 10:00 AM,techsummary_2148420.pdf (1412.14 KB),08-Jun-2026,"INR 865,047.07",60.0,Sakshi Sahu,08-Jun-2026 02:09 PM,9763.pdf (439.00 KB),1.0,6162550.0,MAA PITAMBARA CONSTRUCTION COMPANY,INR,"865,047.07",Directorate of Local Bodies UP||Nagar Panchayat Mahrauni Lalitpur,2026_DOLBU_1148015_1,976-3/Etender/NPM/2026-27,Construction of CC road from saujana road towards right side of Canal,1,6162550,MAA PITAMBARA CONSTRUCTION COMPANY,02-Jun-2026 04:08 PM,Accepted-AOC,Tender is accepted due to the lowest rate quoted.,08-Jun-2026 02:09 PM,AOC
2.0,RTGS - RTGS Payment,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6164283,M/S BHARAT KUMAR TIWARI THEKEDAR,03-Jun-2026 11:47 AM,Rejected-AOC,Tender is rejected for being more than the lowest.,08-Jun-2026 02:09 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6162629,ROHIT KUMAR SEN CONTRACTOR,02-Jun-2026 04:35 PM,Rejected-AOC,Tender is rejected for being more than the lowest.,08-Jun-2026 02:09 PM,AOC
