S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Stage
1,6066995,M/S KASHISH ENTERPRISES,29-Apr-2026 07:05 AM,Accepted-AOC,y,02-Jun-2026 02:50 PM,1.0,6066995.0,M/S KASHISH ENTERPRISES,INR,"862,065",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,2026_REDUP_1141321_1,3785/EE/RED/Tender/25-26 Dt. 14-03-2026,Nagar panchyat katera ward no 10 Purana Bajar main santosh jain ki dukaan se aslam khaa ke makan tak apex sadak abam nali ka nirman karya.,02-Jun-2026,"INR 862,065",90.0,RAJNEESH KUMAR,02-Jun-2026 02:50 PM,katerasantoshjain.pdf (503.00 KB),final,Rajneesh Kumar,Internal,EE AE DAO,RAJNEESH KUMAR,02-Jun-2026 02:48 PM,finsummary_2131470.pdf (502.85 KB),Technical,final,Chaman Srivastava,15-May-2026 02:20 PM,technical_2131470.pdf,Rajneesh Kumar,Internal,EE AE DAO,Chaman Srivastava,15-May-2026 02:22 PM,20-May-2026 12:30 PM,techsummary_2131470.pdf (285.07 KB),Finance,final,RAJNEESH KUMAR,02-Jun-2026 02:46 PM,,BOQ Comparative Chart,AOC,"17,000",Yes,fixed,,Nil,Nil,1,Fee/PreQual/Technical,.pdf,sbd,24-Apr-2026 03:00 PM,30-Apr-2026 03:30 PM,24-Apr-2026 03:00 PM,30-Apr-2026 12:00 PM,NA ,NA ,24-Apr-2026 03:00 PM,30-Apr-2026 12:00 PM,20-May-2026 12:30 PM,Nagar panchyat katera ward no 10 Purana Bajar main santosh jain ki dukaan se aslam khaa ke makan tak apex sadak abam nali ka nirman karya.,Nagar panchyat katera ward no 10 Purana Bajar main santosh jain ki dukaan se aslam khaa ke makan tak apex sadak abam nali ka nirman karya.,Please refer Tender documents. ,NA ,"8,39,000",Civil Works,NA ,Tender,90.0,90.0,Nagar panchyat katera ward no 10 Purana Bajar main,284003.0,NA ,NA ,NA ,EE RED Jhansi,No ,No,1.0,SBI Bank,854.0,Nil,Nil,No,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,3785/EE/RED/Tender/25-26 Dt. 14-03-2026,2026_REDUP_1141321_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,EE RED Jhansi,EE RED Jhansi,AOC
2,6067019,SANJAY AGARWAL,28-Apr-2026 07:23 PM,Rejected-Finance,n,02-Jun-2026 02:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
