Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage
09-Jun-2026,"INR 992,007",30.0,Rajvir Singh,09-Jun-2026 11:35 AM,cammetti.pdf (193.00 KB),ok,1.0,6001545.0,M/S AS ASSOCIATES,INR,"992,007",Directorate of Local Bodies UP||Aligarh Municipal Corporation,2026_DOLBU_1111920_2,6268(39)/NNA/2025-26,NIRMAN WORK,1,6001545,M/S AS ASSOCIATES,23-Mar-2026 11:39 PM,Accepted-AOC,ok,09-Jun-2026 11:35 AM,Technical,All Documents Completed,Rajvir Singh,18-Apr-2026 01:38 PM,technical_2093820.pdf,CE,Internal,EE,Rajvir Singh,06-May-2026 03:54 PM,finsummary_2093820.pdf (858.59 KB),Finance,ok,Rajvir Singh,06-May-2026 02:31 PM,,BOQ Comparative Chart,CE,Internal,EE,Danish Haider Naqvi,18-Apr-2026 05:35 PM,18-Apr-2026 05:40 PM,techsummary_2093820.pdf (193.41 KB),AOC,1.0,SBI Bank,"10,000",No,fixed,,Nil,Nil,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,18-Mar-2026 05:00 PM,25-Mar-2026 11:00 AM,18-Mar-2026 05:00 PM,24-Mar-2026 05:00 PM,NA ,NA ,18-Mar-2026 05:00 PM,24-Mar-2026 05:00 PM,18-Apr-2026 05:40 PM,Directorate of Local Bodies UP||Aligarh Municipal Corporation,6268(39)/NNA/2025-26,2026_DOLBU_1111920_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,NIRMAN WORK,NIRMAN WORK,Please refer Tender documents. ,NA ,"9,99,000",Civil Works,NA ,Tender,90.0,30.0,ALIGARH,202001.0,NA ,NA ,NA ,NAGAR NIGAM ALIGARH,No ,No,"1,180",Nil,Nil,No,EE,NAGAR NIGAM ALIGARH,AOC
,,,,,,,,,,,,,,,,2,6001299,S K CONSTRUCTION,24-Mar-2026 09:49 AM,Rejected-Finance,OK,06-May-2026 03:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
