Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,S.No,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Bank Name,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Executive Engineer,Office Sharda Sagar Division Pilibhit,677.0,Nil,Nil,No,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||V Circle Irrigation Works, Bareilly||SSD, pilibhit",02/E.E/2026-27,2026_UPIDC_1143214_19,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,NIT,1.0,Cleaning of Narha Mahadeva Nala Between Km.0.000 to Km 5.200 for Year 2026-27 (Lot 19),Date,,"8,000",No,fixed,,Nil,Nil,Cleaning of Narha Mahadeva Nala Between Km.0.000 to Km 5.200 for Year 2026-27 (Lot 19),Cleaning of Narha Mahadeva Nala Between Km.0.000 to Km 5.200 for Year 2026-27 (Lot 19),Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,30.0,Pilibhit,262001.0,NA ,NA ,NA ,Office Sharda Sagar Division Pilibhit,No ,No,29-Apr-2026 09:00 AM,04-May-2026 02:00 PM,29-Apr-2026 09:00 AM,04-May-2026 02:00 PM,NA ,NA ,29-Apr-2026 09:00 AM,04-May-2026 02:00 PM,28-May-2026 02:00 PM,1.0,SBI Bank,AOC,1.0,6083676.0,PALAK AGARWAL,INR,"379,990.5",Finance,All Admitted,Praveen Prakash Gautam,29-May-2026 12:29 PM,finance_2135499.pdf,BOQ Comparative Chart,EE,Internal,,Praveen Prakash Gautam,12-Jun-2026 11:57 AM,finsummary_2135499.pdf (1071.37 KB),"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||V Circle Irrigation Works, Bareilly||SSD, pilibhit",2026_UPIDC_1143214_19,02/E.E/2026-27,Cleaning of Narha Mahadeva Nala Between Km.0.000 to Km 5.200 for Year 2026-27 (Lot 19),1,6083974,MAHENDRA SINGH CONTRACTOR,04-May-2026 10:58 AM,Rejected-AOC,Not Admitted,12-Jun-2026 11:59 AM,12-Jun-2026,"INR 379,990.5",30.0,Praveen Prakash Gautam,12-Jun-2026 11:59 AM,1797.pdf (113.00 KB),Technical,"03 bids received, in which 02 admitted and rest rejected",Praveen Prakash Gautam,25-May-2026 04:58 PM,technical_2135499.pdf,EE,Internal,,Praveen Prakash Gautam,25-May-2026 05:00 PM,28-May-2026 02:00 PM,techsummary_2135499.pdf (1071.37 KB),AOC
,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,6087443,MS DIVYANSHI ENTERPRISES,04-May-2026 01:43 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,25-May-2026 04:58 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,6083676,PALAK AGARWAL,03-May-2026 11:11 PM,Accepted-AOC,Admitted,12-Jun-2026 11:59 AM,,,,,,,,,,,,,,,,,,,AOC
