S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Instrument Type,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Stage
1.0,6182729.0,M/S ANSHI CONTRACTOR & SUPPLIER,09-Jun-2026 04:09 PM,Rejected-Finance,Rejected,17-Jun-2026 03:07 PM,1.0,6182991.0,m/s ramchandra gupta contractor,INR,"9,126,421.774",Directorate of Local Bodies UP||Nagar Panchayat Kachaunapatseni Hardoi,2026_DOLBU_1148046_1,41/npk/Ra0vi0Aa0/26-27 Date-12.05.2026,Nagar Panchayat Kachhauna Patseni me Kachhauna Chauraha (Agrawal Medikal Stor) se Railway Crosing Breker tak BC ki one Leyer se Marg ka Navinikaran ka Karya.,17-Jun-2026,"INR 9,126,421.774",15.0,Devanshi Dixit,17-Jun-2026 04:06 PM,Warkorderdomer.pdf (1164.00 KB),Winner,Gathit Samiti,Internal,Gathit Samiti,Devanshi Dixit,17-Jun-2026 03:07 PM,finsummary_2148468.pdf (97.62 KB),Technical,Gathit Samiti,Devanshi Dixit,15-Jun-2026 04:36 PM,technical_2148468.pdf,Gathit Samiti,Internal,Gathit Samiti,Devanshi Dixit,15-Jun-2026 04:46 PM,17-Jun-2026 02:00 PM,techsummary_2148468.pdf (330.53 KB),Finance,Gathit Samiti,Devanshi Dixit,17-Jun-2026 03:03 PM,finance_2148468.pdf,BOQ Comparative Chart,AOC,13-May-2026 05:00 PM,13-Jun-2026 04:00 PM,13-May-2026 05:00 PM,12-Jun-2026 05:00 PM,NA ,NA ,13-May-2026 05:00 PM,12-Jun-2026 05:00 PM,17-Jun-2026 02:00 PM,"10,856",EO,NP Kachhauna Patseni,Yes,Nagar Panchayat Kachhauna Patseni me Kachhauna Chauraha (Agrawal Medikal Stor) se Railway Crosing Breker tak BC ki one Leyer se Marg ka Navinikaran ka Karya.,Nagar Panchayat Kachhauna Patseni me Kachhauna Chauraha (Agrawal Medikal Stor) se Railway Crosing Breker tak BC ki one Leyer se Marg ka Navinikaran ka Karya.,Please refer Tender documents. ,NA ,"91,30,000",Civil Works,BC ki one Leyer se Marg ka Navinikaran ka Karya. ,Tender,90.0,NA ,NP Kachhauna Patseni,241126.0,NA ,NA ,NA ,NP Kachhauna Patseni Distt-Hardoi,No ,No,1,DD - Demand Draft,Directorate of Local Bodies UP||Nagar Panchayat Kachaunapatseni Hardoi,41/npk/Ra0vi0Aa0/26-27 Date-12.05.2026,2026_DOLBU_1148046_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,NIT Document,"1,82,600",Yes,fixed,,EO,NP Kachhauna Patseni,NP Kachhauna Patseni Distt-Hardoi,Ward No. 05 Mo Thakurganj Natpurwa NP Kachhauna Patseni Distt-Hardoi Pin Code-241126 U.P.,AOC
2.0,6182991.0,m/s ramchandra gupta contractor,09-Jun-2026 05:02 PM,Accepted-AOC,Winner,17-Jun-2026 04:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,BC - Bankers Cheque,,,,,,,,,,,,,,,2.0,Finance,.xls,NIT Financial,,,,,,,,,AOC
3.0,6182920.0,Ms Shiv Shakti Contractor and Supplier,09-Jun-2026 04:47 PM,Rejected-Finance,Rejected,17-Jun-2026 03:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,SS - Small Savings Instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
