Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Instrument Type,Tender Stage
22-Jun-2026,"INR 507,586.79",60.0,Akhilesh kumar kumar,22-Jun-2026 11:59 AM,order.pdf (1129.00 KB),ward no 23 baldevganj me dr0 parshuram se lakar Arvind paliwal tak c c road ka nirman kary.,Technical,technical,Akhilesh kumar kumar,15-May-2026 05:01 PM,technical_2127321.pdf,EO,Internal,Accountent je civil,Akhilesh kumar kumar,15-May-2026 05:17 PM,15-May-2026 05:30 PM,techsummary_2127321.pdf (469.46 KB),1.0,6097574.0,KAUHSAL KUMAR GARG HUF,INR,"507,586.79",Finance,financial,Akhilesh kumar kumar,22-Jun-2026 11:54 AM,,BOQ Comparative Chart,EO,Internal,Accountent je civil,Akhilesh kumar kumar,22-Jun-2026 11:57 AM,finsummary_2127321.pdf (1129.38 KB),1,6097574,KAUHSAL KUMAR GARG HUF,08-May-2026 12:25 AM,Accepted-AOC,Accepted,22-Jun-2026 11:59 AM,Directorate of Local Bodies UP||Nagar Palika Parishad Kosikalan Mathura,2026_DOLBU_1139132_15,01/NPPKOSI/UNTEID GRANT/15 VITT/2026-27,1- ward no 23 baldevganj me dr0 parshuram se lakar Arvind paliwal tak c c road ka nirman kary.,AOC,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL,"50,870",No,fixed,,EO NPP KOSIKALAN,KOSIKALAN,1- ward no 23 baldevganj me dr0 parshuram se lakar Arvind paliwal tak c c road ka nirman kary.,1- ward no 23 baldevganj me dr0 parshuram se lakar Arvind paliwal tak c c road ka nirman kary.,Please refer Tender documents. ,NA ,"5,08,604",Civil Works - Roads,NA ,Tender,60.0,60.0,EO NPP KOSIKALAN,281403.0,NA ,NA ,NA ,EO NPP KOSIKALAN,No ,No,EO NPP KOSIKALAN,EO NPP KOSIKALAN,20-Apr-2026 11:00 AM,08-May-2026 03:00 PM,20-Apr-2026 11:00 AM,08-May-2026 02:00 PM,NA ,NA ,20-Apr-2026 11:00 AM,08-May-2026 02:00 PM,15-May-2026 05:30 PM,Directorate of Local Bodies UP||Nagar Palika Parishad Kosikalan Mathura,01/NPPKOSI/UNTEID GRANT/15 VITT/2026-27,2026_DOLBU_1139132_15,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,840.0,EO NPP KOSIKALAN,KOSIKALAN,Yes,1.0,FDR - Fixed Deposit,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6095003,M/S Radhey Shyam Duve Thekedar,07-May-2026 09:10 AM,Rejected-Finance,NOT ACCEPTED,22-Jun-2026 11:57 AM,,,,,AOC,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,RTGS - RTGS Payment,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6098118,M/S REKHA GARG,08-May-2026 09:25 AM,Rejected-Finance,NOT ACCEPTED,22-Jun-2026 11:57 AM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
