S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
1.0,6139871.0,ACURATE CONTRACTOR,INR,"1,522,770","U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||SDSC, sitapur",2026_UPIDC_1150196_6,02/EE/2026-27,"Repair work of village Ichha Project situated on the right bank of Sharda River in Tehsil Laharpur, District Sitapur. (Lot-06)",1,6139871,ACURATE CONTRACTOR,25-May-2026 09:43 AM,Accepted-AOC,Date of start,11-Jun-2026 05:50 PM,08-Jun-2026,"INR 1,522,770",15.0,VISHAL PORWAL,11-Jun-2026 05:50 PM,06.pdf (172.00 KB),Date of start,E.E. Vishal Porwal,Internal,,VISHAL PORWAL,03-Jun-2026 05:01 PM,finsummary_2153606.pdf (203.27 KB),Technical,04 Technical bid found in 04 accepted,VISHAL PORWAL,30-May-2026 06:46 PM,technical_2153606.pdf,E.E. Vishal Porwal,Internal,,VISHAL PORWAL,30-May-2026 06:50 PM,02-Jun-2026 11:00 AM,techsummary_2153606.pdf (105.50 KB),Finance,04 Financial bid found in 01 accepted and 03 rejected,VISHAL PORWAL,03-Jun-2026 04:51 PM,finance_2153606.pdf,BOQ Comparative Chart,AOC,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||SDSC, sitapur",02/EE/2026-27,2026_UPIDC_1150196_6,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"Repair work of village Ichha Project situated on the right bank of Sharda River in Tehsil Laharpur, District Sitapur. (Lot-06)","Repair work of village Ichha Project situated on the right bank of Sharda River in Tehsil Laharpur, District Sitapur. (Lot-06)",Please refer Tender documents. ,NA ,"30,60,000",Civil Works - Canal,NA ,Tender,90.0,15.0,Sitapur,261001.0,NA ,NA ,NA ,Sitapur Division Sharda Canal Sitapur,No ,No,Executive Engineer,Sitapur Division Sharda Canal Sitapur,19-May-2026 09:00 AM,25-May-2026 01:00 PM,19-May-2026 09:00 AM,25-May-2026 12:00 PM,NA ,NA ,19-May-2026 09:00 AM,25-May-2026 12:00 PM,02-Jun-2026 11:00 AM,1.0,Fee/PreQual/Technical,.pdf,Tender Document,"61,200",No,fixed,,Nil,Nil,1.0,SBI Bank,854.0,Nil,Nil,No,AOC
,,,,,,,,,2,6138019,Jagat Construction,23-May-2026 07:32 PM,Rejected-Finance,Financlal Bid Rejected Due to Heigher Rate,03-Jun-2026 05:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,AOC
,,,,,,,,,3,6139234,Raj Boux Yadav,24-May-2026 07:08 PM,Rejected-Finance,Financlal Bid Rejected Due to Heigher Rate,03-Jun-2026 05:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,4,6139904,SUMAN TIWARI CONTRACTOR,25-May-2026 11:44 AM,Rejected-Finance,Financlal Bid Rejected Due to Heigher Rate,03-Jun-2026 05:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
