S.No,Instrument Type,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,S.No.1,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,RTGS - RTGS Payment,Directorate of Local Bodies UP||Nagar Panchayat Pipiganj Gorakhpur,10_NP Pipiganj_07-04-2026,2026_DOLBU_1134034_32,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,08-Apr-2026 05:00 PM,17-Apr-2026 03:00 PM,08-Apr-2026 05:00 PM,17-Apr-2026 03:00 PM,NA ,NA ,08-Apr-2026 05:00 PM,17-Apr-2026 03:00 PM,29-Apr-2026 01:45 PM,Executive Officer,Nagar Panchayat Pipiganj Gorakhpur,Ward No.13 me Covered RCC Nali Work,Ward No.13 me Covered RCC Nali Work,Please refer Tender documents. ,NA ,"19,53,000",Civil Works,NA ,Tender,90.0,NA ,Nagar Panchayat Pipiganj,273165.0,NA ,NA ,NA ,Nagar Panchayat Pipiganj,No ,No,1.0,Fee/PreQual/Technical,.pdf,NIT,1.0,Suchana,Other,,"1,95,300",No,percentage,10.0%,Nagar Panchayat Pipiganj,Gorakhpur,"1,950",Nagar Panchayat Pipiganj,Gorakhpur,No,AOC,Directorate of Local Bodies UP||Nagar Panchayat Pipiganj Gorakhpur,2026_DOLBU_1134034_32,10_NP Pipiganj_07-04-2026,Ward No.13 me Covered RCC Nali Work,1,6052286,NIRMLA ASSOCIATES,16-Apr-2026 04:37 PM,Rejected-Finance,L3,10-May-2026 03:40 PM,1.0,6051835.0,V K CONSTRUCTION,INR,"1,950,851.7",Finance,3 Bids,Anjneya Mishra,09-May-2026 03:03 PM,,BOQ Comparative Chart,Anjneya Mishra,Internal,"Pravin Gupta, Vivek shrivastwa",Anjneya Mishra,10-May-2026 03:40 PM,finsummary_2117026.pdf (5698.65 KB),Technical,3 bids,Anjneya Mishra,29-Apr-2026 12:01 PM,technical_2117026.pdf,29-May-2026,"INR 1,950,851.7",90.0,Anjneya Mishra,08-Jun-2026 12:16 PM,32.pdf (472.00 KB),VK Constrction,Ajneya Mishra,Internal,026_DOLBU_1134034_30,Anjneya Mishra,29-Apr-2026 01:37 PM,29-Apr-2026 01:45 PM,techsummary_2117026.pdf (4110.71 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,AOC,,,,,2,6053191,SHIVANSH TRADERS,17-Apr-2026 03:07 AM,Rejected-Finance,L2,10-May-2026 03:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,3,6051835,V K CONSTRUCTION,16-Apr-2026 02:03 PM,Accepted-AOC,L1,08-Jun-2026 12:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
