Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Bank Name,Tender Stage
05-Jun-2026,"INR 757,011.6",20.0,SURESH CHANDRA AZAD,22-Jun-2026 05:22 PM,Lot06.pdf (504.00 KB),L1,1,6123824,K.D.CONSTRUCTION,18-May-2026 11:25 AM,Accepted-AOC,L1,22-Jun-2026 05:22 PM,1.0,6123824.0,K.D.CONSTRUCTION,INR,"757,011.6","U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Varansi||BD, varanasi",2026_UPIDC_1147578_6,04/EE/BDV/2026-27,Earth Work in correcting internal section of Amalai khonpur Drain from Km. 0.000 to Km. 8.000,Technical,Bid opening summary,SURESH CHANDRA AZAD,26-May-2026 01:44 PM,technical_2146978.pdf,Shri Suresh Chandra Azad,Internal,"Shri Sudhir Kumar Pal, E.E., G.C.D.B, Shri Manoj Kumar, DAO, BDV",SURESH CHANDRA AZAD,01-Jun-2026 03:53 PM,finsummary_2146978.pdf (368.51 KB),Finance,Bid opening summary,SURESH CHANDRA AZAD,01-Jun-2026 03:51 PM,finance_2146978.pdf,BOQ Comparative Chart,"Shri Suresh Chandra Azad, E.E., BDV",Internal,"Shri Sudhir Kumar Pal, E.E., G.C.D, Bhadohi, Shri Monoj Komar, DAO, BDV",SURESH CHANDRA AZAD,26-May-2026 04:52 PM,27-May-2026 10:00 AM,techsummary_2146978.pdf (352.08 KB),AOC,"2,360",Nil,Nil,No,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Varansi||BD, varanasi",04/EE/BDV/2026-27,2026_UPIDC_1147578_6,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,"15,000",Yes,fixed,,Nil,Nil,12-May-2026 10:00 AM,18-May-2026 03:00 PM,12-May-2026 10:00 AM,18-May-2026 02:00 PM,NA ,NA ,12-May-2026 10:00 AM,18-May-2026 02:00 PM,27-May-2026 10:00 AM,1,Fee/PreQual/Technical,.pdf,Tender Notice,Earth Work in correcting internal section of Amalai khonpur Drain from Km. 0.000 to Km. 8.000,Earth Work in correcting internal section of Amalai khonpur Drain from Km. 0.000 to Km. 8.000,Please refer Tender documents. ,NA ,"7,63,000",Civil Works,NA ,Tender,90.0,20.0,Chandauli,232104.0,NA ,NA ,NA ,"Executive Engineer, Bandhi Division, Varanasi",No ,No,Executive Engineer,"Executive Engineer, Bandhi Division, Varunapuram Sinchai Colony, Sigra, Varanasi",1.0,SBI Bank,AOC
,,,,,,,2,6123993,VINOD KUMAR SINGH,18-May-2026 12:18 PM,Rejected-Finance,L2,01-Jun-2026 03:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,AOC
