S.No,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Instrument Type,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,Suchana,Other,,Directorate of Local Bodies UP||Nagar Panchayat Pipiganj Gorakhpur,10_NP Pipiganj_07-04-2026,2026_DOLBU_1134034_30,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1.0,RTGS - RTGS Payment,1.0,Fee/PreQual/Technical,.pdf,NIT,"1,450",Nagar Panchayat Pipiganj,Gorakhpur,No,Ward No. 12 me Covered RCC Nali and CC Road Work,Ward No. 12 me Covered RCC Nali and CC Road Work,Please refer Tender documents. ,NA ,"14,57,000",Civil Works,NA ,Tender,90.0,NA ,Nagar Panchayat Pipiganj,273165.0,NA ,NA ,NA ,Nagar Panchayat Pipiganj,No ,No,08-Apr-2026 05:00 PM,17-Apr-2026 03:00 PM,08-Apr-2026 05:00 PM,17-Apr-2026 03:00 PM,NA ,NA ,08-Apr-2026 05:00 PM,17-Apr-2026 03:00 PM,29-Apr-2026 01:45 PM,"1,45,700",No,percentage,10.0%,Nagar Panchayat Pipiganj,Gorakhpur,Executive Officer,Nagar Panchayat Pipiganj Gorakhpur,AOC,1,6053728,JAI MAHAKAL ASSOCIATES,17-Apr-2026 11:57 AM,Rejected-Finance,L3,10-May-2026 03:31 PM,Directorate of Local Bodies UP||Nagar Panchayat Pipiganj Gorakhpur,2026_DOLBU_1134034_30,10_NP Pipiganj_07-04-2026,Ward No. 12 me Covered RCC Nali and CC Road Work,Anjneya Mishra,Internal,"Pravin Gupta, Vivek Shrivastwa",Anjneya Mishra,10-May-2026 03:31 PM,finsummary_2117008.pdf (5698.65 KB),Finance,3 Bids,Anjneya Mishra,09-May-2026 02:55 PM,finance_2117008.pdf,BOQ Comparative Chart,1.0,6052502.0,MANVI ASSOCIATES,INR,"1,456,562.9",Technical,3 Bids,Anjneya Mishra,29-Apr-2026 11:58 AM,technical_2117008.pdf,29-May-2026,"INR 1,456,562.9",90.0,Anjneya Mishra,08-Jun-2026 11:49 AM,30.pdf (481.00 KB),Manvi Associate,Ajneya Mishra,Internal,026_DOLBU_1134034_30,Anjneya Mishra,29-Apr-2026 01:34 PM,29-Apr-2026 01:45 PM,techsummary_2117008.pdf (4110.71 KB),AOC
,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,6052502,MANVI ASSOCIATES,16-Apr-2026 06:16 PM,Accepted-AOC,L1,08-Jun-2026 11:49 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,6053069,M/S RITIKA ENTERPRISES,17-Apr-2026 12:42 AM,Rejected-Finance,L2,10-May-2026 03:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
