Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage
10-Jun-2026,"INR 1,193,522.4",30.0,Vijeta Gupta,10-Jun-2026 05:05 PM,nit.pdf (212.00 KB),Construction of RCC Nala from Dinesh Bajpayee house to F C I Godam at Ward no. 15 Bhagwat Nagar,1,6146250,Santosh Kumar,27-May-2026 04:41 PM,Rejected-AOC,L 2,10-Jun-2026 05:05 PM,1.0,6146852.0,SURESH KUMAR,INR,"1,193,522.4",Directorate of Local Bodies UP||Nagar Palika Parishad Attara Banda,2026_DOLBU_1146395_4,41/npp(2026-27)/26 Atarra Date-05/05/2026,Construction of RCC Nala from Dinesh Bajpayee house to F C I Godam at Ward no. 15 Bhagwat Nagar,Finance,All Documents are Completed.,Vijeta Gupta,10-Jun-2026 02:35 PM,finance_2144143.pdf,BOQ Comparative Chart,eo,Internal,"eo, Je, Accountant",Vijeta Gupta,06-Jun-2026 02:27 PM,06-Jun-2026 02:30 PM,techsummary_2144143.pdf (109.03 KB),Technical,All Documents are Completed.,Vijeta Gupta,06-Jun-2026 02:07 PM,technical_2144143.pdf,eo,Internal,eo je accountant,Vijeta Gupta,10-Jun-2026 05:02 PM,finsummary_2144143.pdf (212.12 KB),AOC,"23,880",No,fixed,,eo,atarra,1.0,RTGS - RTGS Payment,Construction of RCC Nala from Dinesh Bajpayee house to F C I Godam at Ward no. 15 Bhagwat Nagar,Construction of RCC Nala from Dinesh Bajpayee house to F C I Godam at Ward no. 15 Bhagwat Nagar,Refer to Tender Notice. ,NA ,"11,94,000",Civil Works,NA ,Tender,90.0,30.0,at Atarra,210201.0,NA ,NA ,NA ,In Office,No ,No,eo,Npp Atarra,"1,300",eo,atarra,No,Directorate of Local Bodies UP||Nagar Palika Parishad Attara Banda,41/npp(2026-27)/26 Atarra Date-05/05/2026,2026_DOLBU_1146395_4,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,08-May-2026 10:00 AM,29-May-2026 02:00 PM,08-May-2026 10:00 AM,28-May-2026 06:00 PM,NA ,NA ,08-May-2026 10:00 AM,28-May-2026 06:00 PM,06-Jun-2026 02:30 PM,1,Fee/PreQual/Technical,.pdf,All Documents are compulsory.,1.0,Date Corrigendum,Date,,AOC
,,,,,,,2,6146852,SURESH KUMAR,28-May-2026 10:16 AM,Accepted-AOC,L 1,10-Jun-2026 05:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,AOC
