Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Name,Address,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
19-Jun-2026,"INR 1,020,995.35",90.0,Rajesh Kumar Yadav,19-Jun-2026 06:07 PM,532.pdf (514.00 KB),1,6088327,M/S SHARDA ENGINEERING AND SUPPLY COMPANY,04-May-2026 05:59 PM,Accepted-AOC,L1,19-Jun-2026 06:07 PM,1.0,6088327.0,M/S SHARDA ENGINEERING AND SUPPLY COMPANY,INR,"1,020,995.35",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE VARANASI,2026_REDUP_1135289_7,3490 DATE 23-02-2026,VIKAS KHAND PINDARA ANTARGAT GRAM SABHA FULWARIYA ME JAI PRAKASH MISHRA KE MAKAN SE SHYAM NARAYAN MISHRA KE GHAR TAK INTERLOCKING KA KARYA.,Technical,Admitted,Pankaj Rai,08-May-2026 12:30 PM,,EE,Internal,,Rajesh Kumar Yadav,10-Jun-2026 12:03 PM,finsummary_2119647.pdf (103.37 KB),Finance,Admitted,Pankaj Rai,15-May-2026 02:34 PM,,BOQ Comparative Chart,EE,Internal,,Rajesh Kumar Yadav,14-May-2026 11:43 AM,14-May-2026 01:00 PM,techsummary_2119647.pdf (443.67 KB),AOC,EE,VIKAS BHAWAN VARANASI,1,Fee/PreQual/Technical,.pdf,Tender doc,1.0,SBI Bank,766.0,Nil,Nil,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE VARANASI,3490 DATE 23-02-2026,2026_REDUP_1135289_7,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"20,280",Yes,percentage,2.0%,Nil,Nil,10-Apr-2026 12:00 PM,07-May-2026 12:30 PM,10-Apr-2026 12:00 PM,07-May-2026 12:00 PM,NA ,NA ,10-Apr-2026 12:00 PM,07-May-2026 12:00 PM,14-May-2026 01:00 PM,VIKAS KHAND PINDARA ANTARGAT GRAM SABHA FULWARIYA ME JAI PRAKASH MISHRA KE MAKAN SE SHYAM NARAYAN MISHRA KE GHAR TAK INTERLOCKING KA KARYA.,VIKAS KHAND PINDARA ANTARGAT GRAM SABHA FULWARIYA ME JAI PRAKASH MISHRA KE MAKAN SE SHYAM NARAYAN MISHRA KE GHAR TAK INTERLOCKING KA KARYA.,Please refer Tender documents. ,NA ,"10,14,000",Civil Works,NA ,Tender,90.0,90.0,EE RED VARANASI,221002.0,NA ,NA ,NA ,VIKAS BHAWAN VARANASI,No ,No,AOC
,,,,,,2,6088372,SHARDA CONSTRUCTION AND SUPPLY WORKS,04-May-2026 06:19 PM,Rejected-Finance,L2,10-Jun-2026 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,2,Finance,.xls,Boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
