Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Instrument Type,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,TECHNICAL BID,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,46/UPRNSS/E-TENDER/2026-27 Date 20.04.2026,2026_UPRNS_1141351_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"CONSTRUCTION OF GAU-SANRAKSHAN KENDRA OSAH, DISTRICT-RAEBARELI(U.P.)",SEE IN TECHNICAL BOQ,Please refer Tender documents. ,NA ,"1,22,53,000",Civil Works,NA ,Tender,90.0,365.0,RAEBARELI,229001.0,LUCKNOW ,"Office of E.E., UPRNSS Unit Lucknow-2, 4/612, Sector-4, Gomti Nagar, Vistar, Lucknow ",28-Apr-2026 11:00 AM ,LUCKNOW,No ,No,1.0,BG - Bank Guarantee,"2,45,100",No,fixed,,"EXECUTIVE ENGINEER, UPRNSS UNIT LUCKNOW-2",Lucknow,24-Apr-2026 05:00 PM,08-May-2026 12:00 PM,24-Apr-2026 05:00 PM,07-May-2026 06:00 PM,NA ,NA ,24-Apr-2026 05:00 PM,07-May-2026 06:00 PM,15-May-2026 04:00 PM,"7,080",UTTAR PRADESH RAJYA NIRMAN SAHKARI SANGH LTD.,Lucknow,No,SUPERINTENDING ENGINEER LUCKNOW ZONE,"UPRNSS, 4/612, Sector-4, Gomti Nagar Vistar, Lucknow",AOC,JITENDRA BAHADUR SINGH(S.E.),Internal,"ARUNENDRA KUMAR SINGH(EE), ABHINAV SHARMA(AE), ANIL KUMAR(JE), VIJAY BAHADUR SINGH(ACCTT.)",Arunendra Kumar Singh,22-May-2026 02:53 PM,finsummary_2131570.pdf (271.26 KB),Technical,04 BIDS ARE ADMITTED,Arunendra Kumar Singh,15-May-2026 03:32 PM,,JITENDRA BAHADUR SINGH(S.E.),Internal,"ARUNENDRA KUMAR SINGH(EE), ABHINAV SHARMA(AE), ANIL KUMAR(JE), VIJAY BAHADUR SINGH(ACCTT.)",Arunendra Kumar Singh,15-May-2026 03:37 PM,15-May-2026 04:00 PM,techsummary_2131570.pdf (663.23 KB),Finance,FINANCE,VIJAY BAHADUR SINGH,15-May-2026 04:18 PM,,BOQ Comparative Chart,1,6095460,Kgn Construction And Distribution,07-May-2026 04:19 PM,Rejected-Technical,TECHNICAL NOT QUALIFIED,15-May-2026 03:37 PM,1.0,6091537.0,M/S MAA BHAWANI CONSTRUCTION,INR,"12,246,873.5",Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,2026_UPRNS_1141351_1,46/UPRNSS/E-TENDER/2026-27 Date 20.04.2026,"CONSTRUCTION OF GAU-SANRAKSHAN KENDRA OSAH, DISTRICT-RAEBARELI(U.P.)",26-May-2026,"INR 12,246,873.5",365.0,Arunendra Kumar Singh,22-Jun-2026 01:29 PM,1141351.pdf (259.00 KB),TENDER AWARDED TO M/S MAA BHAVANI CONSTRUCTION,AOC
2.0,Finance,.xls,FINANCIAL BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,6093659,M/s JAY AMBEY TRADERS,06-May-2026 02:14 PM,Rejected-AOC,Due to High Rate Quoted,22-Jun-2026 01:29 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,6091537,M/S MAA BHAWANI CONSTRUCTION,05-May-2026 06:38 PM,Accepted-AOC,Due to Low Rate Quoted,22-Jun-2026 01:29 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,6090567,M/s Virendra Kumar Singh,05-May-2026 03:19 PM,Rejected-Technical,TECHNICAL NOT QUALIFIED,15-May-2026 03:37 PM,,,,,,,,,,,,,,,,,AOC
