Type :,Summary :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage
Technical,Bid opening summary,SURESH CHANDRA AZAD,26-May-2026 01:57 PM,technical_2146986.pdf,05-Jun-2026,"INR 977,520",20.0,SURESH CHANDRA AZAD,22-Jun-2026 05:27 PM,Lot11.pdf (462.00 KB),L1,"Shri Suresh Chandra Azad, E.E., BDV",Internal,"Shri Sudhir Kumar Pal, E.E., G.C.D, Bhadohi, Shri Monoj Komar, DAO, BDV",SURESH CHANDRA AZAD,26-May-2026 05:11 PM,27-May-2026 10:00 AM,techsummary_2146986.pdf (389.81 KB),1,6124493,Krishna Kumar Singh,18-May-2026 01:36 PM,Rejected-Technical,Technical Not Qulified,26-May-2026 05:11 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Varansi||BD, varanasi",2026_UPIDC_1147578_11,04/EE/BDV/2026-27,Correcting internal section of Dhusnonar Drain from Km. 4.000 to Km. 12.000,1.0,6120802.0,M/S OM PRAKASH SINGH,INR,"977,520",Shri Suresh Chandra Azad,Internal,"Shri Sudhir Kumar Pal, E.E., G.C.D.B, Shri Manoj Kumar, DAO, BDV",SURESH CHANDRA AZAD,01-Jun-2026 03:59 PM,finsummary_2146986.pdf (192.30 KB),Finance,Bid opening summary,SURESH CHANDRA AZAD,01-Jun-2026 03:56 PM,finance_2146986.pdf,BOQ Comparative Chart,AOC,Executive Engineer,"Executive Engineer, Bandhi Division, Varunapuram Sinchai Colony, Sigra, Varanasi","20,000",Yes,fixed,,Nil,Nil,12-May-2026 10:00 AM,18-May-2026 03:00 PM,12-May-2026 10:00 AM,18-May-2026 02:00 PM,NA ,NA ,12-May-2026 10:00 AM,18-May-2026 02:00 PM,27-May-2026 10:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Varansi||BD, varanasi",04/EE/BDV/2026-27,2026_UPIDC_1147578_11,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,"2,360",Nil,Nil,No,1.0,SBI Bank,Correcting internal section of Dhusnonar Drain from Km. 4.000 to Km. 12.000,Correcting internal section of Dhusnonar Drain from Km. 4.000 to Km. 12.000,Please refer Tender documents. ,NA ,"9,94,000",Civil Works,NA ,Tender,90.0,20.0,Chandauli,232104.0,NA ,NA ,NA ,"Executive Engineer, Bandhi Division, Varanasi",No ,No,1.0,Fee/PreQual/Technical,.pdf,Tender Notice,AOC
,,,,,,,,,,,,,,,,,,,2,6120802,M/S OM PRAKASH SINGH,16-May-2026 04:37 PM,Accepted-AOC,L1,22-Jun-2026 05:26 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC
,,,,,,,,,,,,,,,,,,,3,6121033,PRACHI CONSTRUCTION,17-May-2026 12:59 PM,Rejected-Finance,L2,01-Jun-2026 03:59 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
