EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
"2,99,974",No,percentage,10.0%,Nil,Nil,"Kanpur Municipal Corporation, Kanpur, UP",633/A.A.3/25-26,2026_NNKAN_1103274_1,Yes,Open Tender,Fixed-rate,Works,1.0,No,No,Online,No,No,No,C.E.3,Zone 3,"1,770",Nil,Nil,No,1.0,SBI Bank,1.0,Fee/PreQual/Technical/Finance,.pdf,PDF,Imp. Of H.M.P. Road from saket nagar in Subhash road Narmadeshwar mandir to Telephone exchange in ward 18 Zone 03,Imp. Of H.M.P. Road from saket nagar in Subhash road Narmadeshwar mandir to Telephone exchange in ward 18 Zone 03,Please refer Tender documents. ,NA ,"29,99,737",Civil Works,NA ,Tender,60.0,NA ,Imp. Of H.M.P. Road from saket nagar in Subhash r,208040.0,NA ,NA ,NA ,C.E.3,No ,No,01-Jan-2026 06:00 PM,08-Jan-2026 04:00 PM,01-Jan-2026 06:00 PM,08-Jan-2026 03:00 PM,NA ,NA ,01-Jan-2026 06:00 PM,08-Jan-2026 03:00 PM,AOC,C.E.,Internal,,RAJESH KUMAR,28-Mar-2026 05:51 PM,finsummary_2034603.pdf (380.23 KB),C.E.,Internal,,RAJESH KUMAR,28-Mar-2026 05:48 PM,techsummary_2034603.pdf (380.23 KB),1,5794012,KAILA DEVI CONSTRUCTIONS,22-Jul-2026 05:19 PM,Rejected-Finance,L2,28-Mar-2026 05:51 PM,1.0,5793146.0,M/S TIRUPATI TRADERS,INR,"2,984,738","Kanpur Municipal Corporation, Kanpur, UP",2026_NNKAN_1103274_1,633/A.A.3/25-26,Imp. Of H.M.P. Road from saket nagar in Subhash road Narmadeshwar mandir to Telephone exchange in ward 18 Zone 03,04-Jun-2026,"INR 2,984,738",60.0,RAJESH KUMAR,04-Jun-2026 10:39 AM,633.pdf (520.00 KB),Work order,Finance,Tender Open,RAJESH KUMAR,28-Mar-2026 05:43 PM,finance_2034603.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,xls,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,5793749,M/s Anand Construction,07-Jan-2026 06:53 PM,Rejected-Finance,L3,28-Mar-2026 05:51 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,5793146,M/S TIRUPATI TRADERS,07-Jan-2026 08:28 PM,Accepted-AOC,L1,04-Jun-2026 10:39 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,5794258,RAJVEER ENTERPRISES,08-Jan-2026 12:00 AM,Not Admitted-Fee/PreQual/Technical/Finance,Not qualified for AOC,28-Mar-2026 05:43 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
