Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Stage
27-Jun-2026,"INR 2,766,180",120.0,RAJNEESH KUMAR,22-Jul-2026 03:42 PM,karkosfee.pdf (561.00 KB),final,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,2026_REDUP_1150471_2,89/EE/RED/Tender/2026-27 Dt. 08.04.2026,Vikas Khand Chirgaon ke Gram Karkosh main Surendra Gupta ke makan se Tinku Pateriya ke makan ki aur apex sadak nirman karya,1.0,6146961.0,RATNAKAR GAURAV CONSTRUCTION,INR,"2,766,180",1,6147006,M/S MAA SHAKUNTALA CONSTRUCTION,28-May-2026 08:27 AM,Rejected-Finance,n,27-Jun-2026 12:24 PM,Technical,FINAL,RAJNEESH KUMAR,11-Jun-2026 06:34 PM,,Rajneesh Kumar,Internal,EE AE DAO,RAJNEESH KUMAR,27-Jul-2026 03:42 PM,finsummary_2154374.pdf (560.56 KB),Finance,final,RAJNEESH KUMAR,27-Jun-2026 12:21 PM,,BOQ Comparative Chart,Rajneesh Kumar,Internal,EE AE DAO,RAJNEESH KUMAR,11-Jun-2026 06:36 PM,17-Jun-2026 12:30 PM,techsummary_2154374.pdf (738.60 KB),AOC,1,Fee/PreQual/Technical,.pdf,sbd,854.0,Nil,Nil,No,19-May-2026 01:00 PM,28-May-2026 03:30 PM,19-May-2026 01:00 PM,28-May-2026 12:00 PM,NA ,NA ,19-May-2026 01:00 PM,28-May-2026 12:00 PM,17-Jun-2026 12:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,89/EE/RED/Tender/2026-27 Dt. 08.04.2026,2026_REDUP_1150471_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,EE RED Jhansi,EE RED Jhansi,"56,000",Yes,fixed,,Nil,Nil,Vikas Khand Chirgaon ke Gram Karkosh main Surendra Gupta ke makan se Tinku Pateriya ke makan ki aur apex sadak nirman karya,Vikas Khand Chirgaon ke Gram Karkosh main Surendra Gupta ke makan se Tinku Pateriya ke makan ki aur apex sadak nirman karya,Please refer Tender documents. ,NA ,"27,81,000",Civil Works,NA ,Tender,90.0,120.0,Vikas Khand Chirgaon ke Gram Karkosh main Surendra,284003.0,NA ,NA ,NA ,EE RED Jhansi,No ,No,1.0,SBI Bank,AOC
,,,,,,,,,,,,,,,,2,6146961,RATNAKAR GAURAV CONSTRUCTION,28-May-2026 08:14 AM,Accepted-AOC,y,27-Jun-2026 12:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
