S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Instrument Type,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
1.0,6133424.0,Bala Ji Traders,INR,"2,295,000",Directorate of Local Bodies UP||Nagar Panchayat Tarbganj Gonda,2026_DOLBU_1147276_1,35/etender/npt/2026,WARD NO 05 ME JAHDA TALAB KE SAUNDRIKARAN KA KARY.,1.0,6133424.0,Bala Ji Traders,21-May-2026 12:11 PM,Accepted-AOC,L1,27-Jun-2026 02:56 PM,10-Jun-2026,"INR 2,295,000",90.0,Amarnath Ram,27-Jun-2026 02:56 PM,balajims.pdf (280.00 KB),EOJEAEBABU,Internal,,Amarnath Ram,06-Jun-2026 01:42 PM,finsummary_2146253.pdf (132.26 KB),Technical,ok,sher bahadur tiwari,05-Jun-2026 12:19 PM,,EOJEAEBABU,Internal,,sher bahadur tiwari,05-Jun-2026 12:28 PM,05-Jun-2026 02:00 PM,techsummary_2146253.pdf (132.23 KB),Finance,ok,Amarnath Ram,06-Jun-2026 12:21 PM,,BOQ Comparative Chart,AOC,1.0,Fee/PreQual/Technical,.pdf,NIT,E.O,OFFICE NAGAR PANCHAYAT TARABGANJ GONDA,WARD NO 05 ME JAHDA TALAB KE SAUNDRIKARAN KA KARY.,WARD NO 05 ME JAHDA TALAB KE SAUNDRIKARAN KA KARY.,WARD NO 05 ME JAHDA TALAB KE SAUNDRIKARAN KA KARY. ,NA ,,Civil Works,NA ,Tender,90.0,NA ,NAGAR PANCHAYAT TARABGANJ GONDA,271403.0,NA ,NA ,NA ,OFFICE NAGAR PANCHAYAT TARABGANJ GONDA,No ,No,"2,720",EXEUTIVE OFFICER NAGAR PANCHAYAT TARABGANJ GONDA,NAGAR PANCHAYAT TARABGANJ GONDA,No,1,DD - Demand Draft,Directorate of Local Bodies UP||Nagar Panchayat Tarbganj Gonda,35/etender/npt/2026,2026_DOLBU_1147276_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"2,30,200",No,fixed,,EXEUTIVE OFFICER NAGAR PANCHAYAT TARABGANJ GONDA,NAGAR PANCHAYAT TARABGANJ GONDA,11-May-2026 05:00 PM,02-Jun-2026 12:00 PM,11-May-2026 05:00 PM,01-Jun-2026 05:00 PM,NA ,NA ,11-May-2026 05:00 PM,01-Jun-2026 05:00 PM,05-Jun-2026 02:00 PM,AOC
,,,,,,,,,2.0,6133624.0,M/s Balaji Construction And Suppliers,21-May-2026 01:12 PM,Rejected-Finance,Highest Quoted Amount,06-Jun-2026 01:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,Document,,,,,,,,,,,,,,,,,,,,,,,,,2,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3.0,6133280.0,M/s Lata Devi Construction And General Order Suppliers,21-May-2026 11:36 AM,Rejected-Finance,Second Highest Quoted Amount,06-Jun-2026 01:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,3,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
