Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-5 Lucknow,05/UPPCL/GM-5/E-TENDER/2026-27,2026_UPPRC_1140164_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"Proposed Work High Mast Light, Solar Light and Street Lights at District Medical College Lalitpur (U.P.)","Proposed Work High Mast Light, Solar Light and Street Lights at District Medical College Lalitpur (U.P.)","Proposed Work High Mast Light, Solar Light and Street Lights at District Medical College Lalitpur (U.P.) ",NA ,"60,97,000",Civil Works,NA ,Tender,90.0,180.0,District Lalitpur (U.P.),284403.0,NA ,NA ,NA ,"General Manager, Zone-5",No ,No,"1,22,000",Yes,fixed,,Nil,Nil,"General Manager, Zone-5","General Manager, Zone-5, U.P. Projects Corporation Ltd. Gomti Barrage, Left Bank, Gomti Nagar, Lucknow",1.0,Fee/PreQual/Technical,.pdf,TENDER DOCUMENT,"11,800",Nil,Nil,No,1.0,SBI Bank,24-Apr-2026 09:00 AM,29-Apr-2026 04:00 PM,24-Apr-2026 09:00 AM,29-Apr-2026 03:00 PM,NA ,NA ,24-Apr-2026 09:00 AM,29-Apr-2026 03:00 PM,11-May-2026 02:00 PM,AOC,"General Manager,Zone-5",Internal,"Project Manager,Unit-12,Project Manager,Unit-13,Accountant,Unit-12",SURESH CHANDRA YADAV,07-May-2026 07:24 PM,11-May-2026 02:00 PM,techsummary_2129144.pdf (2203.33 KB),Finance,Summary_1140164_1,SURESH CHANDRA YADAV,03-Jun-2026 07:26 PM,finance_2129144.pdf,BOQ Comparative Chart,"General Manager,Zone-5",Internal,"Project Manager,Unit-13,Project Manager,Unit-12,Accountant,Unit-12",SURESH CHANDRA YADAV,03-Jun-2026 07:30 PM,finsummary_2129144.pdf (989.29 KB),Technical,Summary_1140164_1,SURESH CHANDRA YADAV,07-May-2026 05:16 PM,technical_2129144.pdf,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-5 Lucknow,2026_UPPRC_1140164_1,05/UPPCL/GM-5/E-TENDER/2026-27,"Proposed Work High Mast Light, Solar Light and Street Lights at District Medical College Lalitpur (U.P.)",1.0,6066244.0,SHASHANK ENTERPRISES,INR,"5,639,228",1,6071273,HARISH CHANDRA RAWAT,29-Apr-2026 12:01 PM,Rejected-AOC,Qualified,04-Jun-2026 12:39 PM,04-Jun-2026,"INR 5,639,228",180.0,SURESH CHANDRA YADAV,04-Jun-2026 12:39 PM,AOC.pdf (391.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6074653,HARNAME SINGH ANIL SINGH,28-Apr-2026 02:23 PM,Rejected-AOC,Qualified,04-Jun-2026 12:39 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6066244,SHASHANK ENTERPRISES,29-Apr-2026 01:54 PM,Accepted-AOC,Qualified,04-Jun-2026 12:39 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6075119,trading engineers,29-Apr-2026 02:29 PM,Rejected-Technical,Disqualified,07-May-2026 07:24 PM,,,,,,,AOC
