Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
766.0,Nil,Nil,No,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Irrigation Works Circle, Mathura||LMBDGC, mathura",01EE Lower Mat 2026-27,2026_UPIDC_1148556_11,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,Lot 11,Internal Clearance Work of Pachawar Drain Between Km 0.000 to Km. 6.000,Please refer Tender documents. ,NA ,"7,57,000",Civil Works - Canal,NA ,Tender,90.0,10.0,"L.M.B.D.G.C., Mathura",281001.0,NA ,NA ,NA ,"L.M.B.D.G.C., Mathura",No ,No,20-May-2026 09:00 AM,25-May-2026 12:00 PM,20-May-2026 09:00 AM,25-May-2026 11:00 AM,NA ,NA ,20-May-2026 09:00 AM,25-May-2026 11:00 AM,01-Jun-2026 09:00 AM,"16,000",No,fixed,,Nil,Nil,Executive Engineer,"L.M.B.D.G.C., Mathura",1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,Tender Document,AOC,1,6138252,DEVENDRA KUMAR SHARMA,24-May-2026 10:49 PM,Rejected-Finance,L3,02-Jun-2026 05:34 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Irrigation Works Circle, Mathura||LMBDGC, mathura",2026_UPIDC_1148556_11,01EE Lower Mat 2026-27,Lot 11,1.0,6139631.0,RAMA YADAV,INR,"377,196.07",Finance,BOQ Summary,Umesh Kumar,01-Jun-2026 09:48 PM,finance_2150029.pdf,BOQ Comparative Chart,Umesh kumar,Internal,,Umesh Kumar,02-Jun-2026 05:34 PM,finsummary_2150029.pdf (24.61 KB),Umesh kumar,Internal,,Umesh Kumar,27-May-2026 08:08 PM,01-Jun-2026 09:00 AM,techsummary_2150029.pdf (50.85 KB),Technical,Report,Umesh Kumar,27-May-2026 07:39 PM,technical_2150029.pdf,05-Jun-2026,"INR 377,196.07",10.0,Umesh Kumar,24-Jun-2026 08:54 AM,11.pdf (435.00 KB),AOC,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,2,6139960,M/S CHANDRAPAL SINGH,25-May-2026 10:15 AM,Rejected-Finance,L4,02-Jun-2026 05:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,6139880,M/s DHARMVIR SINGH,25-May-2026 10:20 AM,Rejected-Finance,L5,02-Jun-2026 05:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,6137156,M/S Harish Kumar Contractor,25-May-2026 09:24 AM,Rejected-Finance,L6,02-Jun-2026 05:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,6139631,RAMA YADAV,25-May-2026 07:42 AM,Accepted-AOC,L1,24-Jun-2026 08:53 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,6139009,SHRI PAWAN KUMAR,24-May-2026 03:39 PM,Rejected-Finance,L2,02-Jun-2026 05:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
