Cover No,Cover,Document Type,Description,S.No,Bank Name,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,1.0,SBI Bank,EE,NAGAR NIGAM ALIGARH,"2,360",Nil,Nil,No,Directorate of Local Bodies UP||Aligarh Municipal Corporation,6269(216)/NNA/2025-26,2026_DOLBU_1116585_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,11-Apr-2026 05:00 PM,22-Apr-2026 11:00 AM,11-Apr-2026 05:00 PM,21-Apr-2026 05:00 PM,NA ,NA ,11-Apr-2026 05:00 PM,21-Apr-2026 05:00 PM,14-May-2026 03:45 PM,NIRMAN WORK,NIRMAN WORK,Please refer Tender documents. ,NA ,"12,48,000",Civil Works,NA ,Tender,90.0,30.0,ALIGARH,202001.0,NA ,NA ,NA ,NAGAR NIGAM ALIGARH,No ,No,"1,25,000",No,fixed,,Nil,Nil,AOC,ce,Internal,ee,Rajesh Kumar,02-Jun-2026 05:44 PM,finsummary_2121008.pdf (193.42 KB),Technical,ALL DOCUMENTS COMPLETE,Rajesh Kumar,14-May-2026 01:58 PM,technical_2121008.pdf,ce,Internal,ee,Danish Haider Naqvi,14-May-2026 03:42 PM,14-May-2026 03:45 PM,techsummary_2121008.pdf (193.40 KB),Finance,ok,Rajesh Kumar,02-Jun-2026 05:42 PM,,BOQ Comparative Chart,1,6060315,A K B INFRA,20-Apr-2026 10:46 PM,Accepted-AOC,ok,02-Jun-2026 05:46 PM,Directorate of Local Bodies UP||Aligarh Municipal Corporation,2026_DOLBU_1116585_2,6269(216)/NNA/2025-26,NIRMAN WORK,1.0,6060315.0,A K B INFRA,INR,"1,238,016",02-Jun-2026,"INR 1,238,016",30.0,Rajesh Kumar,02-Jun-2026 05:46 PM,cammetti.pdf (193.00 KB),ok,AOC
2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,6060320,M/S C.K.CONSTRUCTION,20-Apr-2026 10:55 PM,Rejected-Finance,ok,02-Jun-2026 05:44 PM,,,,,,,,,,,,,,,,,AOC
