Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"General Manager, UPPCL, Zone-6 Noida","K-2, Sector-116, Noida Gautambudha Nagar",27-Apr-2026 04:00 PM,11-May-2026 03:00 PM,27-Apr-2026 04:00 PM,11-May-2026 02:00 PM,NA ,NA ,27-Apr-2026 04:00 PM,11-May-2026 02:00 PM,08-Jun-2026 01:35 PM,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,Technical Bid,"11,800",Nil,Nil,No,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-6 Noida,09/PCL/GM/Zone-6/Noida/2026-27 Dt. 25.04.2026,2026_UPPRC_1142725_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"Construction work of Toilet Block, Multipurpose Hall and Library at Govt. High School Kunkura in District Meerut","Construction work of Toilet Block, Multipurpose Hall and Library at Govt. High School Kunkura in District Meerut",Please refer Tender documents. ,NA ,"78,96,000",Civil Works,NA ,Tender,90.0,270.0,Govt. High School Kunkura in District Meerut,250004.0,NA ,NA ,NA ,"K-2, Sector-116, Noida Gautambudha Nagar",No ,No,"1,58,000",No,fixed,,Nil,Nil,AOC,General Manager Zone-6 Noida,Internal,Project Manager Unit 33 Meerut Project Manager Unit 26 Saharanpur Accountant Unit 33 Meerut,Karmendra Kumar Agrawal,08-Jun-2026 01:30 PM,08-Jun-2026 01:35 PM,techsummary_2134028.pdf (1642.86 KB),Finance,Technically Qualified bidders bids opened. Out of them M/s A.K. CONTRACTER Bid is First Lowest of amount Rupees 6340479.296,Karmendra Kumar Agrawal,16-Jun-2026 12:14 PM,finance_2134028.pdf,BOQ Comparative Chart,General Manager Zone-6 Noida,Internal,Project Manager Unit 33 Meerut Project Manager Unit 26 Saharanpur Accountant Unit 33 Meerut,Karmendra Kumar Agrawal,16-Jun-2026 12:21 PM,finsummary_2134028.pdf (1642.86 KB),Technical,Five Bids are received. Two bids are found Technically qualified,Karmendra Kumar Agrawal,08-Jun-2026 01:26 PM,technical_2134028.pdf,1.0,Tender Revocation,Unavoidable reasons tender is Revocke,08-Jun-2026 01:05 PM,09.pdf ,407.47,Technical Opening,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-6 Noida,2026_UPPRC_1142725_1,09/PCL/GM/Zone-6/Noida/2026-27 Dt. 25.04.2026,"Construction work of Toilet Block, Multipurpose Hall and Library at Govt. High School Kunkura in District Meerut",1.0,6101753.0,A.K. CONTRACTER,INR,"6,340,479",1,6101753,A.K. CONTRACTER,11-May-2026 01:48 PM,Accepted-AOC,First Lowest,19-Jun-2026 06:22 PM,17-Jun-2026,"INR 6,340,479",270.0,Karmendra Kumar Agrawal,19-Jun-2026 06:22 PM,DOSKUN.pdf (539.00 KB),"Rs. 74,81,765.00 with GST",AOC
,,,,,,,,,,,,,2.0,Finance,.xls,Financial Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6099335,ANUJ KUMAR CONTRACTOR,11-May-2026 12:25 PM,Rejected-Technical,Technically Not Qualify,08-Jun-2026 01:30 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6105397,M/S CH. SANDEEP CONTRACTOR AND SUPPLIER,11-May-2026 12:41 PM,Rejected-Technical,Technically Not Qualify,08-Jun-2026 01:30 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6100453,SIDDHARTH CONSTRUCTION,11-May-2026 11:16 AM,Rejected-AOC,Second Lowest,19-Jun-2026 06:22 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6099245,vivek enterprises,11-May-2026 12:43 PM,Rejected-Technical,Technically Not Qualify,08-Jun-2026 01:30 PM,,,,,,,,AOC
