Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
UP STATE INDUSTRIAL DEVELOPMENT CORPORATION||KANPUR||EE KANPUR,ED_1_382_27112025,2026_SIDC_1112849_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,Supply and Installation of Decorative Pole at I.A. Babrala Distt. Sambhal.,Supply and Installation of Decorative Pole at I.A. Babrala Distt. Sambhal.,Please refer Tender documents. ,NA ,"15,58,606",Electrical Works,NA ,Tender,90.0,120.0,Babrala Distt. Sambhal,243751.0,NA ,NA ,NA ,UPSIDA Kanpur,No ,No,Senior Manager (E) ED-I,A-1/4 Lakhanpur Kanpur,"37,000",No,fixed,,UPSIDA,UPSIDA,1.0,RTGS - RTGS Payment,1.0,Fee/PreQual/Technical,.xls,Fee Format,06-Feb-2026 04:00 PM,07-Mar-2026 04:00 PM,06-Feb-2026 04:00 PM,06-Mar-2026 05:00 PM,NA ,NA ,06-Feb-2026 04:00 PM,06-Mar-2026 05:00 PM,02-Apr-2026 05:50 PM,"2,065",UPSIDA,UPSIDA,No,1.0,Extension of Date,Date,,AOC,UP STATE INDUSTRIAL DEVELOPMENT CORPORATION||KANPUR||EE KANPUR,2026_SIDC_1112849_1,ED_1_382_27112025,Supply and Installation of Decorative Pole at I.A. Babrala Distt. Sambhal.,Technical,"Out of 03 participant, all 03 participant are found eligible for opening their price bid in 2nd time e-tendering. 1. M/s DURGESH ENTERPRISES 2. M/s VERMA ELECTRICALS AND MECHANICAL WORKS 3. M/s ANKUSH ELECTRICALS",Ajay Kumar Tiwari,02-Apr-2026 05:43 PM,,Senior Manager (E),Internal,"Manager (E), Sr. Finance and Account Officer, Asstt. Manager (E)",Ajay Kumar Tiwari,12-Jun-2026 06:59 PM,finsummary_2058819.pdf (944.95 KB),1.0,5929938.0,DURGESH ENTERPRISES,INR,"1,339,621.86",1,5951858,ANKUSH ELECTRICALS,06-Mar-2026 02:44 PM,Rejected-AOC,Found 2nd lowest,12-Jun-2026 07:04 PM,12-Jun-2026,"INR 1,339,621.86",120.0,Ajay Kumar Tiwari,12-Jun-2026 07:04 PM,AOC_1112849.pdf (396.00 KB),"This AOC in favour of M/s Durgesh Enterprises, Kanpur is found lowest of Rs. 15,80,753.79 with GST",Senior Manager (E),Internal,"Manager (E), Sr. Finance and Account Officer, Asstt. Manager (E)",Ajay Kumar Tiwari,02-Apr-2026 05:49 PM,02-Apr-2026 05:50 PM,techsummary_2058819.pdf (41.49 KB),Finance,03 bidders participate in tender and all bidders are found eligible for open price bid. 1. ANKUSH ELECTRICALS 2. DURGESH ENTERPRISES 3. VERMA ELECTRICALS AND MECHANICAL WORKS,Ajay Kumar Tiwari,12-Jun-2026 06:53 PM,,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,E Tender Documents,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2,5929938,DURGESH ENTERPRISES,06-Mar-2026 04:26 PM,Accepted-AOC,Found Ist lowest,12-Jun-2026 07:04 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,3,5933020,VERMA ELECTRICALS AND MECHANICAL WORKS,06-Mar-2026 10:49 AM,Rejected-AOC,Found 3rd lowest,12-Jun-2026 07:04 PM,,,,,,,,,,,,,,,,,,,,,AOC
