Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,S.No,Instrument Type,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
20-Jun-2026,"INR 575,000",45.0,jagdeo prasad,23-Jun-2026 03:31 PM,2A.pdf (732.00 KB),WORK ORDER,1,6151328,A K ASSOCIATES,29-May-2026 01:18 PM,Rejected-Finance,HIGH,11-Jun-2026 02:57 PM,1.0,6151507.0,MK ASSOCIATES,INR,"575,000",Directorate of Local Bodies UP||Nagar Palika Parishad Mohammdi Lakhimpur,2026_DOLBU_1145267_1,NPPM_57_(2)_2026_27,NPPM_57_(2)_2026_27,Finance,BIDS FINANACIAL SUMMERY,jagdeo prasad,11-Jun-2026 02:53 PM,finance_2140635.pdf,BOQ Comparative Chart,SANDEEP MEHROTRA,Internal,J.P MAURYA (EO) SATISH CHANDRA MAURYA (JE) SHIVNANDAN RASHTOGI (ACCOUNTANT),jagdeo prasad,10-Jun-2026 04:09 PM,10-Jun-2026 04:10 PM,techsummary_2140635.pdf (436.24 KB),Technical,TECHNICAL BID OPPENING SUMMARY....,jagdeo prasad,10-Jun-2026 02:20 PM,technical_2140635.pdf,SANDEEP MEHROTRA,Internal,JP MAURYA (EO) SATISH CHANDRA MAURYA (JE) SHIVNNDAN RASHTOGI (ACCOUNTANT),jagdeo prasad,11-Jun-2026 02:57 PM,finsummary_2140635.pdf (1162.06 KB),AOC,"1,416",EO,NPP MOHAMMADI,No,1.0,Fee/PreQual/Technical,.pdf,NIT,NPPM_57_(2)_2026_27,WARD NO.12 KDR PURAM BARA ROAD HIMANSHU MISHRA KAI MAKAN SE ISHWAR CHANDRA BATHAM KAI MAKAN TAK NAALI AND INTERLOCKING ROAD NIRMAAN,Please refer Tender documents. ,NA ,"5,75,000",Civil Works,NA ,Tender,30.0,NA ,NPP MOHAMMADI,262804.0,NA ,NA ,NA ,NPP MOHAMMADI,No ,No,05-May-2026 09:00 AM,30-May-2026 03:00 PM,05-May-2026 09:00 AM,30-May-2026 11:30 AM,NA ,NA ,05-May-2026 09:00 AM,30-May-2026 11:30 AM,10-Jun-2026 04:10 PM,EO,NPP MOHAMMADI,1,DD - Demand Draft,Directorate of Local Bodies UP||Nagar Palika Parishad Mohammdi Lakhimpur,NPPM_57_(2)_2026_27,2026_DOLBU_1145267_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"11,500",No,fixed,,EO,NPP MOHAMMADI,AOC
,,,,,,,2,6151507,MK ASSOCIATES,29-May-2026 02:15 PM,Accepted-AOC,ALL OK,23-Jun-2026 03:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,3,6151277,M/S PUNEET TIWARI TRADERS AND SUPPLIERS,29-May-2026 01:05 PM,Rejected-Finance,HIGH,11-Jun-2026 02:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,AOC
