Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,S.No.1,Bank Name,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
04-Jun-2026,"INR 835,218",45.0,DIVAKAR BHASKAR,10-Jun-2026 03:20 PM,1118801.pdf (705.00 KB),1.0,5924385.0,M/s Ultra Construction and Suppliers,INR,"835,218","Kanpur Municipal Corporation, Kanpur, UP",2026_NNKAN_1118801_1,376/AA-2/25-26,Improvement of Road by CC From house of sandeep to Tiraha daliya wali gali in Ward-11 Under zone-2.,1,5936223,M/S P.K. ENTERPRISE,28-Feb-2026 03:19 AM,Rejected-Finance,L2,07-Apr-2026 02:21 PM,Finance,M/s Ultra Construction and Suppliers,DIVAKAR BHASKAR,06-Apr-2026 05:37 PM,,BOQ Comparative Chart,CE,Internal,,DIVAKAR BHASKAR,07-Apr-2026 02:21 PM,finsummary_2079757.pdf (194.18 KB),CE,Internal,,DIVAKAR BHASKAR,06-Apr-2026 10:55 PM,techsummary_2079757.pdf (194.18 KB),AOC,"99,300",No,percentage,10.0%,Nil,Nil,"Kanpur Municipal Corporation, Kanpur, UP",376/AA-2/25-26,2026_NNKAN_1118801_1,Yes,Open Tender,Fixed-rate,Works,1.0,No,No,Online,No,No,No,1.0,date,Date,,Improvement of Road by CC From house of sandeep to Tiraha daliya wali gali in Ward-11 Under zone-2.,Improvement of Road by CC From house of sandeep to Tiraha daliya wali gali in Ward-11 Under zone-2.,Please refer Tender documents. ,NA ,"9,93,004",Civil Works,NA ,Tender,45.0,NA ,zone 2,208011.0,NA ,NA ,NA ,"OFFICE OF THE CHIEF ENGINEER, KMC",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,Certificateofnon-pending5workasperthecontractonstamppaperofRs.100as perSerialNo.14oftenderconditions,1.0,SBI Bank,"CHIEF ENGINEER, KMC",Motijheel,21-Feb-2026 11:15 AM,28-Feb-2026 04:00 PM,21-Feb-2026 11:15 AM,28-Feb-2026 03:00 PM,NA ,NA ,21-Feb-2026 11:15 AM,28-Feb-2026 03:00 PM,"1,180",Nil,Nil,No,AOC
,,,,,,,,,,,,,,,2,5924385,M/s Ultra Construction and Suppliers,24-Feb-2026 02:34 PM,Accepted-AOC,aoc,10-Jun-2026 03:20 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,AOC
