Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"Under District Gorakhpur, Construction of CC road from Gorakhpur Khajni road to Mahendra house and in various lanes in village Gurauli Buzurg of block Piprauli., Lot No 21","Under District Gorakhpur, Construction of CC road from Gorakhpur Khajni road to Mahendra house and in various lanes in village Gurauli Buzurg of block Piprauli., Lot No 21",Please refer Tender documents. ,NA ,"44,55,000",Civil Works,NA ,Tender,90.0,NA ,Gorakhpur,273001.0,SE RED Gorakhpur Circle ,"SE RED Gorakhpur Circle, Daudpur, Canal Road, (Durga Mandir Compound), Post-Shivpuri, Gorakhpur ",11-May-2026 11:00 AM ,SE RED Gorakhpur Circle,No ,No,"2,714",Nil,Nil,No,SE RED Gorakhpur Circle,"SE RED Gorakhpur Circle, Daudpur, Canal Road, (Durga Mandir Compound), Post-Shivpuri, Gorakhpur",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE,07/SE RED Gorakhpur/Gorakhpur/26-27 Dt 02/04/2026,2026_REDUP_1145688_21,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"89,100",No,percentage,2.0%,Nil,Nil,06-May-2026 11:00 AM,19-May-2026 12:30 PM,06-May-2026 11:00 AM,18-May-2026 12:00 PM,NA ,NA ,06-May-2026 11:00 AM,18-May-2026 12:00 PM,28-May-2026 12:00 PM,1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,Fees And Technical Documents,AOC,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE,2026_REDUP_1145688_21,07/SE RED Gorakhpur/Gorakhpur/26-27 Dt 02/04/2026,"Under District Gorakhpur, Construction of CC road from Gorakhpur Khajni road to Mahendra house and in various lanes in village Gurauli Buzurg of block Piprauli., Lot No 21",1,6121352,DAYASHANKAR TRIPATHI CONTRACTOR,17-May-2026 09:30 AM,Rejected-Finance,Rejected,15-Jun-2026 09:33 AM,Er D K Shukla SE RED GORAKHPUR CIRCLE,Internal,,Dileep Shukla,15-Jun-2026 09:33 AM,finsummary_2141957.pdf (911.93 KB),Finance,Summary,Dileep Shukla,29-May-2026 03:19 PM,,BOQ Comparative Chart,1.0,6121297.0,M/S RAMAKANT PANDEY,INR,"4,830,410.33",Technical,Summary,Dileep Shukla,19-May-2026 03:37 PM,,15-Jun-2026,"INR 4,830,410.33",180.0,Dileep Shukla,15-Jun-2026 10:30 AM,07_21.pdf (912.00 KB),Er D K Shukla SE RED Gorakhpur Circle,Internal,"Er D K Shukla SE RED GORAKHPUR CIRCLE, Er Vivek Priya EE RED Gorakhpur, Er P K Bharti EE RED Maharajganj, Mr Katyayani Prasad DAO RED Gorakhpur",Dileep Shukla,24-May-2026 03:56 PM,28-May-2026 12:00 PM,techsummary_2141957.pdf (1820.35 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Financial Documents(BoQ),AOC,,,,,2,6121297,M/S RAMAKANT PANDEY,17-May-2026 12:27 AM,Accepted-AOC,AOC,15-Jun-2026 10:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
