Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
30-Jun-2026,"INR 1,696,245",90.0,Puneet Kumar,30-Jun-2026 05:35 PM,a4.pdf (842.00 KB),L1,1.0,6080997.0,BHOOTNATH ASSOCIATE,INR,"1,696,245",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE GHAZIPUR,2026_REDUP_1141226_5,54 date 04.04.2026,VIKASH KHAND SAIDPUR KE GRAM PANCHAYAT SINGARPUR ME PMGSY ROAD SE RAJKUMAR SINGH KE GHAR TAK DONO TARAF 9 INCH KA DIWAL SAHIT C.C. ROAD KA NIRMAN KARY,1,6080997,BHOOTNATH ASSOCIATE,30-Apr-2026 05:41 PM,Accepted-AOC,L1,30-Jun-2026 05:35 PM,Finance,open,Puneet Kumar,01-Jun-2026 05:52 PM,finance_2131140.pdf,BOQ Comparative Chart,EE,Internal,AE DAO,Puneet Kumar,26-May-2026 07:20 PM,01-Jun-2026 01:00 PM,techsummary_2131140.pdf (89.40 KB),Technical,open,Puneet Kumar,07-May-2026 03:26 PM,technical_2131140.pdf,EE,Internal,AE DAO,Puneet Kumar,30-Jun-2026 05:26 PM,finsummary_2131140.pdf (841.61 KB),AOC,E.E. R.E.D. GHAZIPUR,OFFICE E.E. R.E.D. GHAZIPUR,24-Apr-2026 03:00 PM,07-May-2026 12:30 PM,24-Apr-2026 03:00 PM,07-May-2026 12:00 PM,NA ,NA ,24-Apr-2026 03:00 PM,07-May-2026 12:00 PM,01-Jun-2026 01:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE GHAZIPUR,54 date 04.04.2026,2026_REDUP_1141226_5,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"29,020",Yes,percentage,2.0%,Nil,Nil,1,Fee/PreQual/Technical,.pdf,fee and document,766.0,Nil,Nil,No,1.0,SBI Bank,VIKASH KHAND SAIDPUR KE GRAM PANCHAYAT SINGARPUR ME PMGSY ROAD SE RAJKUMAR SINGH KE GHAR TAK DONO TARAF 9 INCH KA DIWAL SAHIT C.C. ROAD KA NIRMAN KARY,VIKASH KHAND SAIDPUR KE GRAM PANCHAYAT SINGARPUR ME PMGSY ROAD SE RAJKUMAR SINGH KE GHAR TAK DONO TARAF 9 INCH KA DIWAL SAHIT C.C. ROAD KA NIRMAN KARY,Please refer Tender documents. ,NA ,"14,51,000",Civil Works,NA ,Tender,90.0,90.0,GHAZIPUR,233001.0,NA ,NA ,NA ,OFFICE E.E. R.E.D. GHAZIPUR,No ,No,AOC
,,,,,,,,,,,,,,,,2,6081045,M/S CHANDAN CONSTRUCTION AND SUPPLIERS,30-Apr-2026 06:00 PM,Rejected-Finance,L2,30-Jun-2026 05:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,AOC
