Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage
27-May-2026,"INR 2,020,923",90.0,Abhishek Rai,01-Jun-2026 04:00 PM,bpdf.pdf (153.00 KB),1,5961880,Dug Dug and Veer Construction,10-Mar-2026 03:30 PM,Accepted-AOC,L1,01-Jun-2026 04:00 PM,1.0,5961880.0,Dug Dug and Veer Construction,INR,"2,020,923",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE GORAKHPUR,2026_REDUP_1121779_8,2900/EE/RED/GKP/25-26 Date 07-02-26,Block-Pipraich Gram Sabha Bhaisaha mein (Badhan) PWD Road se Ram Surat ke Ghar Tak CC Road Ka Nirman,Technical,Opend,Abhishek Rai,17-Mar-2026 10:42 AM,,Executive Engineer,Internal,,Abhishek Rai,20-Mar-2026 04:49 PM,finsummary_2087553.pdf (152.96 KB),Finance,Opend,Abhishek Rai,19-Mar-2026 08:12 PM,,BOQ Comparative Chart,Executive Engineer,Internal,,Suresh Kumar Jaiswal,19-Mar-2026 03:28 PM,19-Mar-2026 04:00 PM,techsummary_2087553.pdf (443.24 KB),AOC,1.0,SBI Bank,08-Mar-2026 09:00 AM,16-Mar-2026 09:00 AM,08-Mar-2026 09:00 AM,15-Mar-2026 12:00 PM,NA ,NA ,08-Mar-2026 09:00 AM,15-Mar-2026 12:00 PM,19-Mar-2026 04:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE GORAKHPUR,2900/EE/RED/GKP/25-26 Date 07-02-26,2026_REDUP_1121779_8,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,896.0,Nil,Nil,No,"40,460",No,percentage,2.0%,Nil,Nil,EXECUTIVE ENGINEER,Vikash Bhawan,Block-Pipraich Gram Sabha Bhaisaha mein (Badhan) PWD Road se Ram Surat ke Ghar Tak CC Road Ka Nirman,Block-Pipraich Gram Sabha Bhaisaha mein (Badhan) PWD Road se Ram Surat ke Ghar Tak CC Road Ka Nirman,Please refer Tender documents. ,NA ,"20,23,000",Civil Works,NA ,Tender,90.0,90.0,GORAKHPUR,273001.0,NA ,NA ,NA ,Vikash Bhawan Gorakhpur,No ,No,1,Fee/PreQual/Technical,.pdf,Technical,AOC
,,,,,,2,5962130,M/S Avanish Traders,10-Mar-2026 04:43 PM,Rejected-AOC,L2,01-Jun-2026 04:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Financial,AOC
